frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1691912994.667506,0,41.5835,41.5835,0.0000,0.0000,0.0000,0.0000,,6867.7656,0.0000,156.0995,143.3809,120.1624,84.8169,50.4081,26.4629,0.000184,0.690036,0.823390,-0.000000,0.622796,0.880202,-0.023644,0.554536,0.846846,-0.029272,0.526936,0.760488,-0.026044,0.545534,0.702530,-0.021769,0.577763,0.717304,-0.043054,0.508704,0.625060,-0.050448,0.473051,0.575961,-0.055054,0.445521,0.533770,-0.059983,0.608241,0.653795,-0.027583,0.551267,0.654491,-0.027316,0.557817,0.710312,-0.015470,0.578754,0.737201,-0.008453,0.630753,0.626091,-0.012772,0.577095,0.642063,-0.014722,0.582287,0.690503,-0.006942,0.602560,0.716710,-0.002264,0.650608,0.611302,0.000611,0.605590,0.628267,-0.002921,0.605922,0.665936,-0.000186,0.621531,0.690653,0.002511
1,1691912994.675839,0,45.8858,45.8858,4.3023,4.3023,2.1511,134.5283,69.2198,6864.3985,0.9392,154.5571,142.6098,119.5689,84.1282,50.0799,27.3938,0.000214,0.690968,0.821866,-0.000000,0.624773,0.879809,-0.022890,0.555509,0.846948,-0.028948,0.526582,0.762547,-0.026697,0.545037,0.707118,-0.023636,0.578972,0.717721,-0.043145,0.509842,0.626321,-0.052394,0.473391,0.575590,-0.057932,0.445653,0.532755,-0.063084,0.609060,0.653976,-0.028758,0.551815,0.650902,-0.031025,0.557512,0.704510,-0.019947,0.578340,0.731075,-0.012624,0.631760,0.626550,-0.014980,0.578252,0.640583,-0.019279,0.582684,0.685907,-0.011504,0.603240,0.711110,-0.005961,0.651427,0.613055,-0.002498,0.606099,0.628155,-0.007195,0.606533,0.663898,-0.003927,0.622779,0.687868,-0.000392
2,1691912994.684172,0,-50.6447,-50.6447,-46.1141,-50.4164,44.5255,7901.9031,63.0160,7132.0096,0.8887,153.3287,142.0712,121.5050,86.0868,52.0469,29.0448,0.000127,0.691190,0.823518,-0.000000,0.623639,0.879430,-0.023404,0.555858,0.845377,-0.028778,0.527849,0.761663,-0.023658,0.545940,0.704377,-0.017909,0.578020,0.716548,-0.050762,0.508481,0.625829,-0.057921,0.473065,0.578030,-0.063270,0.445384,0.535076,-0.068696,0.608354,0.652940,-0.032044,0.548663,0.651103,-0.025520,0.555742,0.708627,-0.009652,0.576661,0.736986,-0.001830,0.630733,0.626562,-0.013407,0.574169,0.642157,-0.009427,0.580796,0.691878,-0.000815,0.601839,0.717325,0.002274,0.649704,0.611691,0.004227,0.603794,0.630242,0.005440,0.605156,0.668632,0.008791,0.621576,0.692989,0.010124
3,1691912994.692506,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,1691912994.700839,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,1691912994.709172,0,-41.0267,-41.0267,-27.5368,0.0000,44.9399,3042.3438,,6127.3823,1.5865,157.7770,142.7730,118.2879,82.7490,49.1470,28.3273,0.000321,0.691354,0.827354,-0.000000,0.624566,0.880289,-0.020440,0.555195,0.844829,-0.024141,0.526913,0.760737,-0.019708,0.547220,0.705782,-0.014402,0.578229,0.718773,-0.039839,0.509155,0.624531,-0.046780,0.473103,0.573800,-0.050959,0.445400,0.530559,-0.055587,0.608114,0.654702,-0.026122,0.550397,0.651196,-0.025480,0.556520,0.707230,-0.013314,0.576914,0.734980,-0.005919,0.630595,0.625592,-0.012891,0.576186,0.640822,-0.013850,0.581779,0.687933,-0.005547,0.602483,0.713259,-0.000648,0.650993,0.610044,-0.000981,0.605070,0.626192,-0.003530,0.605519,0.662471,-0.000339,0.621506,0.687404,0.002568
6,1691912994.717506,0,47.4454,47.4454,1.4655,29.0022,44.6315,91.3493,63.4330,6759.0921,1.2744,157.1435,143.9994,121.0213,85.7701,51.2967,24.8654,0.000057,0.689919,0.821615,-0.000000,0.621356,0.879515,-0.024590,0.554646,0.843628,-0.029237,0.528366,0.758496,-0.023640,0.546170,0.704510,-0.016486,0.579701,0.713584,-0.048603,0.510457,0.623680,-0.057628,0.474204,0.575866,-0.063142,0.447224,0.533323,-0.067761,0.610513,0.653531,-0.030625,0.551102,0.649354,-0.029003,0.555685,0.704556,-0.015967,0.576818,0.732258,-0.008311,0.632681,0.627355,-0.013123,0.576409,0.640047,-0.014597,0.580564,0.689260,-0.008012,0.601471,0.716007,-0.004001,0.651157,0.612218,0.003249,0.604895,0.627132,0.000947,0.604403,0.664421,0.003516,0.620199,0.689642,0.005907
7,1691912994.725839,0,44.3763,44.3763,-0.3774,-1.8428,45.0556,55.0757,38.8212,7204.5026,1.5068,156.9684,144.6084,118.9430,83.2508,48.4670,24.7038,0.000241,0.690676,0.828519,-0.000000,0.622246,0.877787,-0.020271,0.554237,0.843736,-0.024130,0.527264,0.761671,-0.018370,0.547245,0.707622,-0.011896,0.576712,0.716386,-0.047369,0.507997,0.623826,-0.054451,0.473220,0.574676,-0.059606,0.445846,0.531336,-0.064876,0.607593,0.653137,-0.030783,0.547978,0.648661,-0.024270,0.554686,0.705589,-0.008358,0.574924,0.735690,-0.000409,0.630677,0.625408,-0.014193,0.574079,0.639350,-0.009949,0.580727,0.688585,-0.000745,0.601597,0.716441,0.002892,0.651012,0.609371,0.001425,0.604579,0.625254,0.002320,0.605074,0.662710,0.005702,0.620386,0.689086,0.007379
8,1691912994.734172,0,41.1671,41.1671,22.9529,23.3303,44.3209,2653.6123,71.4751,7169.4050,0.4575,156.5046,145.0838,118.0894,82.3791,47.9805,25.3007,0.000265,0.691406,0.827604,-0.000000,0.624272,0.879149,-0.020285,0.556671,0.842965,-0.023829,0.528788,0.759740,-0.017868,0.548088,0.705552,-0.011162,0.576460,0.717016,-0.045252,0.508218,0.624004,-0.051854,0.473080,0.574681,-0.056865,0.445617,0.531464,-0.062071,0.607128,0.653800,-0.028330,0.548878,0.647176,-0.021909,0.556027,0.704448,-0.006448,0.576060,0.735482,0.001560,0.630301,0.626290,-0.011431,0.574870,0.639433,-0.007393,0.581743,0.688365,0.001349,0.602461,0.716683,0.004939,0.650537,0.610700,0.004541,0.605357,0.626261,0.005369,0.605939,0.663601,0.008553,0.621048,0.690231,0.010236
9,1691912994.742506,0,-47.2743,-47.2743,-1.5619,-24.5148,43.4366,98.4648,72.0698,6511.4293,1.4803,157.1134,141.6139,119.1139,83.5304,49.8241,29.1187,0.000348,0.690053,0.820861,-0.000000,0.621592,0.877378,-0.023184,0.554025,0.842159,-0.028001,0.527611,0.755373,-0.023056,0.547521,0.700614,-0.016863,0.578829,0.713620,-0.046979,0.509694,0.622633,-0.055027,0.473508,0.574570,-0.060710,0.445637,0.532148,-0.066065,0.609027,0.651963,-0.029899,0.550274,0.646743,-0.026971,0.555660,0.702070,-0.013742,0.576409,0.729958,-0.006475,0.631391,0.625876,-0.013097,0.576465,0.637501,-0.012442,0.580455,0.684817,-0.004843,0.600877,0.712582,-0.000953,0.650401,0.612019,0.002514,0.605242,0.625934,0.001643,0.604756,0.662378,0.004919,0.620278,0.688258,0.007358
10,1691912994.750839,0,-48.9424,-48.9424,-24.0970,-22.5351,45.3318,4019.5613,26.1446,7295.5771,1.0123,156.5965,141.1892,119.6975,84.1724,50.3284,27.8776,0.000216,0.689635,0.822680,-0.000000,0.622323,0.878272,-0.024195,0.554921,0.843440,-0.029192,0.528210,0.759370,-0.023742,0.545948,0.702998,-0.017437,0.576921,0.712396,-0.048809,0.507919,0.622698,-0.055287,0.472762,0.575818,-0.060756,0.445635,0.533007,-0.066556,0.607963,0.650960,-0.029735,0.550713,0.651901,-0.023540,0.558556,0.711159,-0.008842,0.579887,0.739631,-0.001752,0.631181,0.626103,-0.010840,0.576896,0.642603,-0.006645,0.583284,0.693830,0.001866,0.604061,0.720867,0.004871,0.650845,0.613163,0.006827,0.606729,0.630951,0.007675,0.607857,0.670318,0.010808,0.623994,0.695270,0.012247
11,1691912994.759172,0,-46.2393,-46.2393,-22.6539,1.4431,44.2368,4021.2437,44.4021,6857.0817,0.6453,156.7623,142.9921,120.9410,85.7191,51.1741,25.6631,0.000102,0.689711,0.821856,-0.000000,0.622784,0.876617,-0.023723,0.555216,0.841462,-0.028770,0.528225,0.758167,-0.023392,0.546215,0.701422,-0.017280,0.576587,0.713189,-0.049251,0.508576,0.624117,-0.055845,0.473580,0.576542,-0.060510,0.446587,0.534321,-0.065418,0.607122,0.649977,-0.030681,0.548497,0.649799,-0.024580,0.555663,0.708112,-0.008989,0.577032,0.736685,-0.001005,0.629726,0.622847,-0.012324,0.573985,0.638013,-0.009037,0.580088,0.688409,-0.000478,0.600818,0.715048,0.002949,0.649148,0.607429,0.004968,0.603349,0.626540,0.005343,0.604222,0.665459,0.008524,0.620453,0.689973,0.010063
12,1691912994.767506,0,55.7567,55.7567,3.6474,26.3013,47.2381,176.9590,70.5849,6768.4314,0.9344,156.1281,143.1589,121.5182,85.8489,51.1914,25.8382,0.000070,0.688949,0.821026,-0.000000,0.620794,0.878126,-0.025172,0.554149,0.842789,-0.031379,0.528305,0.756462,-0.027486,0.545738,0.701106,-0.022547,0.579261,0.711938,-0.050107,0.511778,0.623719,-0.059751,0.475386,0.576106,-0.066824,0.447549,0.534243,-0.073126,0.610088,0.650526,-0.032641,0.549914,0.646657,-0.031068,0.553506,0.701607,-0.018648,0.573926,0.730577,-0.011982,0.632283,0.624470,-0.015595,0.575706,0.634897,-0.016042,0.578571,0.682920,-0.008409,0.598564,0.712231,-0.004424,0.650497,0.610362,0.000072,0.603676,0.625432,-0.002037,0.602494,0.662223,0.001043,0.617892,0.687224,0.003450
13,1691912994.775839,0,51.6947,51.6947,24.7422,21.0948,49.6072,3903.7906,33.3824,7218.6846,0.9935,157.6404,145.4401,117.1897,81.3780,47.4292,27.0517,0.000404,0.690552,0.820232,-0.000000,0.623745,0.878333,-0.023729,0.555326,0.844477,-0.029449,0.526342,0.759852,-0.025730,0.545859,0.704015,-0.021153,0.579785,0.715841,-0.046519,0.509467,0.624303,-0.055639,0.473486,0.573717,-0.062474,0.446015,0.529333,-0.068745,0.609069,0.651318,-0.029751,0.550259,0.648913,-0.028730,0.556659,0.705452,-0.016382,0.577978,0.732607,-0.009243,0.631251,0.623543,-0.013388,0.576458,0.638085,-0.014307,0.581034,0.685700,-0.006475,0.602398,0.711868,-0.001905,0.650649,0.609196,0.001746,0.605273,0.626120,-0.000525,0.605801,0.663249,0.002830,0.622921,0.687701,0.005743
14,1691912994.784172,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1691912994.792506,0,-47.3678,-47.3678,0.3937,0.0000,49.6224,52.9282,,7383.9228,0.9650,156.0409,143.5069,120.6665,85.0079,50.7063,27.7905,0.000176,0.689621,0.822353,-0.000000,0.622225,0.878214,-0.025048,0.554386,0.844482,-0.032112,0.526572,0.758861,-0.029869,0.545691,0.700842,-0.026941,0.579743,0.714428,-0.047195,0.509505,0.624901,-0.055652,0.474180,0.576176,-0.061077,0.446641,0.533582,-0.066515,0.609328,0.648732,-0.030253,0.548044,0.649715,-0.029644,0.555234,0.707694,-0.016373,0.576654,0.735784,-0.008483,0.631209,0.620530,-0.013907,0.574359,0.638380,-0.015539,0.580145,0.687169,-0.006859,0.601387,0.713861,-0.001670,0.650041,0.605399,0.001042,0.603521,0.625562,-0.002730,0.604929,0.664039,0.000188,0.621824,0.688162,0.002923
16,1691912994.800839,0,40.6313,40.6313,21.7177,21.3240,47.3715,3143.5894,68.7506,6672.5118,0.6380,156.9583,142.7926,119.2634,83.5785,49.1946,26.7406,0.000272,0.691591,0.827026,-0.000000,0.624291,0.878036,-0.020719,0.556407,0.845084,-0.024546,0.527426,0.761872,-0.019025,0.544949,0.705351,-0.012579,0.577075,0.714115,-0.043890,0.508376,0.622578,-0.049716,0.473502,0.574267,-0.053908,0.446080,0.532125,-0.058548,0.607811,0.651130,-0.026971,0.548436,0.649064,-0.020713,0.555198,0.704772,-0.005526,0.575655,0.733982,0.002366,0.631148,0.624344,-0.010141,0.574594,0.638572,-0.006730,0.580792,0.686791,0.001929,0.601460,0.714459,0.005822,0.651544,0.609644,0.005735,0.605492,0.626053,0.005887,0.605619,0.663199,0.008918,0.620951,0.689245,0.010834
17,1691912994.809172,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,1691912994.817506,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,1691912994.825839,0,61.5018,61.5018,1.4363,0.0000,40.4855,41.2662,,5775.5858,1.0743,155.0671,142.7466,121.5408,86.7934,53.0081,27.9373,0.000045,0.689926,0.822631,-0.000000,0.622218,0.876687,-0.024962,0.556046,0.842498,-0.031655,0.529017,0.760014,-0.026102,0.545461,0.701540,-0.019963,0.577356,0.711379,-0.060480,0.509780,0.624090,-0.068335,0.474383,0.578602,-0.075192,0.446401,0.536670,-0.081514,0.608226,0.650053,-0.038253,0.548231,0.646818,-0.027292,0.554316,0.704631,-0.009285,0.574654,0.734668,-0.001655,0.631172,0.624666,-0.015428,0.574428,0.635443,-0.006414,0.579275,0.686901,0.002978,0.599348,0.715987,0.004809,0.649394,0.608997,0.006565,0.604845,0.624231,0.012090,0.604416,0.662975,0.016443,0.619476,0.687834,0.017259
