frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1691911632.041121,0,-14.3970,-14.3970,0.0000,0.0000,0.0000,0.0000,,14235.3656,0.0000,105.6829,15.3666,179.5860,181.3206,176.9548,174.4643,0.003012,0.534223,0.819933,-0.000000,0.442751,0.831800,0.004479,0.374012,0.758231,0.002600,0.339701,0.641348,0.002805,0.342096,0.561236,0.003803,0.389831,0.616426,-0.030340,0.343161,0.458580,-0.031624,0.325000,0.420790,-0.023027,0.319146,0.421233,-0.014613,0.440968,0.560696,-0.029719,0.392901,0.462800,-0.019983,0.386162,0.503010,-0.000121,0.396162,0.552933,0.011428,0.490972,0.539097,-0.025999,0.438648,0.465677,-0.017293,0.431080,0.503380,-0.000269,0.441985,0.549366,0.007698,0.532200,0.529564,-0.020662,0.482512,0.477161,-0.009117,0.472971,0.512057,0.007102,0.483034,0.549659,0.016958
1,1691911632.049454,0,-11.3120,-11.3120,3.0850,3.0850,1.5425,168.3631,66.5358,13517.4945,0.5470,101.5625,14.9994,178.4460,180.0490,176.2617,175.4976,0.002626,0.534870,0.824021,-0.000000,0.442594,0.832087,0.006724,0.374315,0.757325,0.006337,0.339887,0.642748,0.008487,0.340545,0.564791,0.011569,0.391469,0.617093,-0.033166,0.342908,0.458469,-0.033059,0.324465,0.421468,-0.022147,0.318217,0.421694,-0.011964,0.442989,0.561714,-0.031903,0.392710,0.463079,-0.021245,0.384630,0.502268,0.000937,0.393898,0.552478,0.014180,0.492905,0.540874,-0.026831,0.438535,0.466685,-0.017258,0.429917,0.502899,0.000828,0.440167,0.549567,0.009660,0.533733,0.532234,-0.019646,0.481381,0.479741,-0.007259,0.470649,0.514602,0.009715,0.480369,0.553226,0.020177
2,1691911632.057787,0,-8.9916,-8.9916,2.7027,-0.3823,2.2141,1885.5387,85.8505,12016.1975,2.0141,98.3326,16.7784,177.3087,178.7592,175.2987,174.6071,0.001738,0.535880,0.826938,-0.000000,0.443134,0.833695,0.007286,0.374034,0.758588,0.008337,0.337776,0.644991,0.011695,0.333541,0.569908,0.016027,0.391360,0.619409,-0.027200,0.346432,0.463721,-0.020233,0.327905,0.424771,-0.004390,0.319623,0.419004,0.007791,0.443609,0.563863,-0.026640,0.394054,0.464772,-0.012629,0.385647,0.504544,0.009438,0.394246,0.554196,0.022292,0.492684,0.542183,-0.022086,0.439000,0.468747,-0.008992,0.430756,0.505836,0.008105,0.441273,0.552412,0.015234,0.532686,0.532503,-0.015674,0.482526,0.482736,-0.001799,0.472018,0.516906,0.013476,0.481233,0.555938,0.022122
3,1691911632.066121,0,-6.5013,-6.5013,2.6319,-0.0708,2.9134,1496.5315,13.7359,12525.9034,1.6605,93.0301,23.0458,176.4815,180.4917,178.0339,178.2678,0.004657,0.533368,0.819986,-0.000000,0.441099,0.830166,0.007369,0.373705,0.758625,0.007765,0.339455,0.646709,0.010743,0.337653,0.572885,0.014646,0.391079,0.618354,-0.030299,0.345239,0.464267,-0.023805,0.325169,0.422081,-0.007118,0.315637,0.413452,0.006132,0.443184,0.562767,-0.029979,0.390860,0.459328,-0.015980,0.381213,0.498747,0.009378,0.389971,0.548547,0.025334,0.491551,0.540721,-0.025760,0.436790,0.466159,-0.012963,0.427824,0.503554,0.006102,0.438113,0.548581,0.015326,0.531339,0.530223,-0.019665,0.481006,0.477943,-0.005275,0.469703,0.511248,0.011268,0.478379,0.549776,0.020994
4,1691911632.074454,0,8.7276,8.7276,5.7811,3.1492,8.0449,207.1909,9.6636,12730.0623,1.1612,103.0802,20.2222,174.7352,175.6860,172.1715,172.6353,0.004543,0.535385,0.820397,-0.000000,0.442934,0.830096,0.005944,0.373577,0.755094,0.006451,0.338397,0.640267,0.009480,0.335927,0.561678,0.013466,0.390228,0.619127,-0.027708,0.346286,0.467167,-0.020612,0.328021,0.425847,-0.004697,0.319870,0.415407,0.007185,0.442919,0.562441,-0.027421,0.393662,0.464406,-0.014750,0.386413,0.505687,0.007359,0.395775,0.555140,0.020832,0.492250,0.538175,-0.023404,0.439119,0.466736,-0.011330,0.431854,0.504809,0.006482,0.442522,0.549622,0.014602,0.532836,0.526161,-0.017743,0.482614,0.473866,-0.004378,0.473008,0.507537,0.011530,0.482793,0.545763,0.020865
5,1691911632.082787,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,1691911632.091121,0,-0.4997,-0.4997,2.7031,0.0000,7.1899,850.6090,,11520.0754,0.9181,92.1620,20.3676,180.1849,182.9609,179.3463,177.9949,0.002459,0.534098,0.816504,-0.000000,0.441214,0.828804,0.005695,0.372196,0.756530,0.006049,0.338741,0.642502,0.009097,0.340038,0.563282,0.013415,0.391265,0.622732,-0.028618,0.344831,0.467766,-0.024815,0.324908,0.425946,-0.011439,0.315890,0.417435,-0.000445,0.443454,0.565553,-0.027583,0.393568,0.459022,-0.017868,0.386201,0.498099,0.003460,0.395318,0.549010,0.017578,0.491638,0.541651,-0.022978,0.439646,0.463168,-0.012951,0.431428,0.499323,0.004417,0.441495,0.544481,0.013371,0.531963,0.530970,-0.016686,0.483585,0.478974,-0.003695,0.472918,0.510800,0.012176,0.482048,0.548993,0.021998
7,1691911632.099454,0,-1.1435,-1.1435,1.9620,-0.7411,6.1107,823.4559,27.8890,11582.9563,1.1488,98.6875,17.4640,177.3563,179.6400,176.2902,175.3727,0.002659,0.534174,0.820521,-0.000000,0.440934,0.832311,0.004655,0.371820,0.754675,0.005514,0.338513,0.641428,0.008968,0.337869,0.562317,0.013619,0.390374,0.622161,-0.026438,0.345500,0.468212,-0.023540,0.326094,0.427313,-0.011627,0.317933,0.418398,-0.001725,0.442883,0.565116,-0.025704,0.394123,0.458021,-0.016635,0.386567,0.498767,0.003006,0.396349,0.551427,0.015944,0.491459,0.540649,-0.021895,0.440331,0.462054,-0.012712,0.433054,0.500120,0.003357,0.444384,0.546186,0.011490,0.532027,0.528774,-0.016667,0.484553,0.475492,-0.005031,0.475244,0.508513,0.009634,0.485306,0.547098,0.018726
8,1691911632.107787,0,3.8647,3.8647,2.5915,0.6295,5.1181,185.1302,28.5822,12325.5690,2.2722,93.3387,20.9500,177.6849,179.6883,177.2970,177.5936,0.002300,0.535179,0.826020,-0.000000,0.442284,0.834609,0.006538,0.373561,0.758808,0.007613,0.339598,0.644718,0.010893,0.340071,0.568815,0.014789,0.390896,0.619751,-0.026759,0.344779,0.466393,-0.024497,0.325041,0.423475,-0.014121,0.315886,0.413170,-0.005225,0.442852,0.563731,-0.026335,0.393413,0.465319,-0.015882,0.385127,0.503474,0.003579,0.394048,0.553202,0.015408,0.492928,0.541134,-0.022398,0.439128,0.465180,-0.013489,0.430273,0.502030,0.002363,0.439924,0.547910,0.010283,0.534124,0.530872,-0.016511,0.482674,0.476316,-0.004707,0.471539,0.509804,0.010858,0.480461,0.548096,0.020593
9,1691911632.116121,0,1.0569,1.0569,-1.9177,-4.5092,3.6042,1245.9977,10.1443,10537.7474,1.3242,101.4051,34.4399,170.7797,178.1476,178.8685,182.4895,0.009264,0.534010,0.820793,-0.000000,0.442724,0.832543,0.004692,0.373572,0.757107,0.005187,0.338994,0.646217,0.008238,0.337719,0.568188,0.011777,0.392143,0.620696,-0.025076,0.348101,0.473011,-0.021455,0.326227,0.421089,-0.011038,0.312999,0.395994,-0.002916,0.444322,0.563754,-0.024403,0.393767,0.461051,-0.014350,0.385489,0.500341,0.005655,0.395671,0.551088,0.018900,0.493028,0.540747,-0.020679,0.440413,0.464658,-0.011336,0.431781,0.502062,0.004912,0.442539,0.546513,0.013551,0.533164,0.530078,-0.015509,0.485866,0.476049,-0.003226,0.475357,0.509396,0.012204,0.485165,0.548356,0.021912
