frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1694951202.597609,0,,,0.0000,0.0000,0.0000,0.0000,,7795.4866,0.0000,69.3225,312.1430,166.7129,130.0540,115.3803,127.8472,0.000000,0.613925,0.710842,-0.000000,0.555717,0.687379,-0.059850,0.509995,0.597099,-0.083888,0.485792,0.486243,-0.092822,0.490040,0.418138,-0.096890,0.619512,0.490445,-0.086901,0.538516,0.372500,-0.105796,0.485150,0.346438,-0.109681,0.457557,0.329391,-0.109887,0.646983,0.441759,-0.058516,0.595964,0.277301,-0.086821,0.545791,0.298038,-0.086994,0.525217,0.346335,-0.078699,0.652660,0.421100,-0.030497,0.608301,0.286282,-0.057380,0.562347,0.311027,-0.057680,0.547893,0.351158,-0.048964,0.646845,0.417741,-0.005199,0.612312,0.322550,-0.024576,0.577158,0.331394,-0.026940,0.564871,0.359718,-0.022423
1,1694951202.605942,0,,,0.0000,0.0000,0.0000,0.0000,76.7239,7698.1832,1.8480,63.9313,310.3721,162.8014,126.5941,113.4547,126.1810,0.000000,0.614286,0.702427,-0.000000,0.552910,0.687573,-0.063168,0.504399,0.594976,-0.088027,0.484635,0.477184,-0.095207,0.498072,0.410998,-0.096972,0.616738,0.493203,-0.099138,0.536725,0.369999,-0.119411,0.483511,0.342049,-0.122863,0.454734,0.326104,-0.122393,0.647320,0.445388,-0.068350,0.592861,0.278602,-0.094463,0.541164,0.303350,-0.090728,0.518973,0.356008,-0.080569,0.654067,0.424465,-0.037832,0.606191,0.286886,-0.062733,0.562737,0.317356,-0.060328,0.549896,0.360070,-0.050617,0.649019,0.423131,-0.010290,0.612869,0.328858,-0.028025,0.580642,0.339590,-0.028824,0.569208,0.371367,-0.023965
2,1694951202.614275,0,,,0.0000,0.0000,0.0000,0.0000,10.5197,6701.3319,2.6030,75.1049,307.6703,163.7065,126.2757,110.6869,121.7168,0.000000,0.610730,0.699123,-0.000000,0.552838,0.684953,-0.066712,0.505768,0.596804,-0.094196,0.482594,0.481925,-0.104634,0.496394,0.412868,-0.109723,0.617301,0.488780,-0.097933,0.536750,0.372959,-0.118114,0.482977,0.351669,-0.120956,0.454328,0.338113,-0.120483,0.646510,0.438264,-0.066625,0.592393,0.277852,-0.096060,0.539943,0.300956,-0.095592,0.517729,0.347993,-0.087089,0.653064,0.415902,-0.035951,0.603747,0.286960,-0.064755,0.557047,0.317803,-0.065161,0.542623,0.361160,-0.056431,0.648142,0.411011,-0.008459,0.612505,0.323385,-0.031139,0.576116,0.339927,-0.035236,0.562573,0.373767,-0.031726
3,1694951202.622609,0,,,0.0000,0.0000,0.0000,0.0000,3.7915,6878.0961,2.4794,63.0710,310.9388,165.7328,128.3772,113.1257,124.6507,0.000000,0.613484,0.699035,-0.000000,0.554602,0.687832,-0.064959,0.505700,0.600562,-0.091106,0.482136,0.486379,-0.099890,0.492603,0.416607,-0.103186,0.617267,0.495062,-0.097502,0.538536,0.377630,-0.117657,0.485464,0.349788,-0.121175,0.456171,0.331660,-0.121154,0.645380,0.445069,-0.066519,0.590611,0.281088,-0.093726,0.539322,0.306405,-0.091104,0.517606,0.358091,-0.081505,0.650947,0.422567,-0.036124,0.601927,0.288392,-0.063061,0.558438,0.320738,-0.061473,0.546161,0.363527,-0.051812,0.645265,0.418456,-0.008804,0.609736,0.323546,-0.028884,0.576280,0.337462,-0.030578,0.564412,0.370452,-0.025910
4,1694951202.630942,0,,,0.0000,0.0000,0.0000,0.0000,51.3898,5827.7896,3.0331,81.3495,299.9669,164.2865,125.2198,106.3495,114.4011,0.000000,0.614579,0.737197,-0.000000,0.559570,0.692036,-0.056858,0.512051,0.598794,-0.079682,0.483587,0.492260,-0.088409,0.482055,0.424711,-0.092361,0.616205,0.487276,-0.080247,0.532509,0.378135,-0.095497,0.481385,0.359744,-0.098015,0.452161,0.347989,-0.097520,0.643698,0.441948,-0.052188,0.591358,0.277851,-0.077799,0.540909,0.293323,-0.079785,0.514308,0.341626,-0.073306,0.650632,0.427402,-0.023937,0.607146,0.296426,-0.046984,0.563937,0.315342,-0.049158,0.545352,0.355884,-0.042634,0.645799,0.431380,0.001740,0.612875,0.342423,-0.014836,0.581785,0.345491,-0.017874,0.567515,0.369004,-0.014368
5,1694951202.639275,0,,,0.0000,0.0000,0.0000,0.0000,81.5657,6570.2800,1.8963,77.8549,298.8272,161.3495,121.9476,103.6354,112.8843,0.000000,0.613098,0.715590,-0.000000,0.558225,0.692246,-0.066014,0.510468,0.605588,-0.093881,0.483756,0.493497,-0.104472,0.487883,0.420989,-0.109359,0.615117,0.491997,-0.098754,0.531990,0.378578,-0.117517,0.479307,0.356144,-0.119615,0.449431,0.344855,-0.118276,0.642166,0.440531,-0.066125,0.589140,0.278819,-0.092747,0.538501,0.294210,-0.091130,0.513108,0.340158,-0.082544,0.647553,0.419150,-0.033539,0.602137,0.291715,-0.057041,0.559957,0.314117,-0.055393,0.544209,0.350648,-0.046722,0.641623,0.418279,-0.004223,0.608492,0.331090,-0.020719,0.578017,0.337965,-0.021608,0.565603,0.362979,-0.016830
6,1694951202.647609,0,,,0.0000,0.0000,0.0000,0.0000,63.0814,6722.8637,1.9944,79.2029,297.2563,161.2247,121.9569,102.7550,110.0051,0.000000,0.614101,0.721003,-0.000000,0.557140,0.695684,-0.065616,0.508547,0.607275,-0.092504,0.481816,0.494387,-0.102490,0.487245,0.421407,-0.106743,0.614512,0.492364,-0.095190,0.530145,0.379238,-0.111626,0.477052,0.359364,-0.111762,0.448564,0.348369,-0.109555,0.641682,0.442739,-0.062779,0.589155,0.277880,-0.089249,0.538192,0.297221,-0.087367,0.513612,0.346572,-0.078170,0.647482,0.424380,-0.030510,0.603698,0.293517,-0.055164,0.561380,0.319212,-0.054542,0.546154,0.359805,-0.045901,0.642205,0.425332,-0.001354,0.609572,0.335919,-0.019671,0.578300,0.344157,-0.022394,0.565735,0.370181,-0.018563
7,1694951202.655942,0,,,0.0000,0.0000,0.0000,0.0000,45.3668,7324.0408,2.0480,68.3588,300.9535,160.7725,122.8106,105.9144,115.7865,0.000000,0.610820,0.709249,-0.000000,0.554025,0.692115,-0.064703,0.505432,0.606893,-0.090517,0.478796,0.496194,-0.099554,0.485309,0.428630,-0.103033,0.615045,0.495832,-0.095486,0.532619,0.380547,-0.115352,0.478295,0.357031,-0.118072,0.449865,0.341610,-0.117097,0.640274,0.444726,-0.064956,0.585470,0.279585,-0.094101,0.533351,0.304048,-0.092216,0.512177,0.355707,-0.082211,0.643799,0.421555,-0.035071,0.597161,0.286855,-0.062917,0.552613,0.317508,-0.062432,0.539540,0.360587,-0.052882,0.637096,0.417221,-0.008292,0.604038,0.320645,-0.027740,0.569361,0.332140,-0.029713,0.555921,0.364349,-0.025106
8,1694951202.664275,0,,,0.0000,0.0000,0.0000,0.0000,1.9721,6618.2611,2.0937,78.1613,293.8873,160.3868,119.8682,100.1135,107.6663,0.000000,0.612526,0.714999,-0.000000,0.553336,0.694791,-0.066367,0.505221,0.605729,-0.094279,0.480898,0.490723,-0.104724,0.489131,0.419855,-0.109318,0.613066,0.496084,-0.100918,0.528216,0.381148,-0.119201,0.474674,0.361626,-0.119589,0.446394,0.352684,-0.117164,0.640337,0.444348,-0.067678,0.584621,0.283117,-0.094818,0.533204,0.303417,-0.091789,0.510456,0.351420,-0.082284,0.645631,0.422392,-0.034427,0.597729,0.291991,-0.059231,0.553527,0.317954,-0.057694,0.538241,0.358949,-0.048928,0.639883,0.420437,-0.004310,0.606090,0.330633,-0.022599,0.572800,0.338050,-0.025170,0.558474,0.364599,-0.021485
9,1694951202.672609,0,,,0.0000,0.0000,0.0000,0.0000,17.7104,6225.4768,2.3188,80.4853,291.0473,159.6105,118.7148,97.6276,104.0982,0.000000,0.611281,0.716140,-0.000000,0.555811,0.695594,-0.067687,0.507372,0.611154,-0.096209,0.479437,0.500107,-0.107620,0.483739,0.426882,-0.113056,0.612205,0.493868,-0.097602,0.528138,0.385834,-0.116895,0.474383,0.367223,-0.119164,0.445335,0.356039,-0.118209,0.637649,0.439897,-0.065224,0.583130,0.279450,-0.094016,0.532038,0.300861,-0.093033,0.509220,0.348526,-0.084391,0.641960,0.417118,-0.033310,0.595806,0.290266,-0.059712,0.552428,0.318403,-0.058537,0.538295,0.357919,-0.049411,0.635729,0.415371,-0.004766,0.603607,0.324799,-0.023522,0.570539,0.334655,-0.025080,0.557375,0.363196,-0.020316
