frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1694948973.067116,0,,,0.0000,0.0000,0.0000,0.0000,,4132.4935,0.0000,88.0532,384.6926,225.0621,208.3732,210.5807,228.9497,0.000000,0.624702,0.619251,-0.000000,0.561488,0.604802,-0.030365,0.513234,0.530117,-0.046621,0.503176,0.434403,-0.053101,0.524095,0.400150,-0.057614,0.586857,0.488684,-0.073564,0.541257,0.355016,-0.086217,0.514152,0.293756,-0.084786,0.495180,0.245673,-0.084597,0.625091,0.451951,-0.059595,0.562669,0.335027,-0.071741,0.543326,0.365518,-0.058424,0.545388,0.401230,-0.048563,0.646975,0.428093,-0.044348,0.584700,0.333688,-0.053369,0.565781,0.362707,-0.038835,0.567777,0.397636,-0.028463,0.658248,0.414188,-0.031110,0.607325,0.346280,-0.040340,0.588375,0.363516,-0.037114,0.587949,0.389715,-0.033962
1,1694948973.075449,0,,,0.0000,0.0000,0.0000,0.0000,31.5117,4126.8841,0.7130,87.3542,382.3431,223.0114,206.5054,208.8820,227.2891,0.000000,0.625308,0.619389,-0.000000,0.561825,0.605375,-0.029827,0.512149,0.529839,-0.045725,0.502380,0.432666,-0.051818,0.525423,0.400012,-0.055939,0.584550,0.488634,-0.072580,0.540341,0.354543,-0.084802,0.513286,0.293404,-0.083354,0.494052,0.245219,-0.083538,0.623926,0.451295,-0.058865,0.561665,0.335297,-0.069940,0.543385,0.368799,-0.056133,0.546460,0.406101,-0.046354,0.646491,0.427392,-0.043915,0.584066,0.335274,-0.052155,0.566905,0.366688,-0.037209,0.570482,0.402621,-0.027009,0.658318,0.413578,-0.030987,0.607559,0.347390,-0.040428,0.590656,0.367724,-0.037277,0.592184,0.395763,-0.034345
2,1694948973.083782,0,,,0.0000,0.0000,0.0000,0.0000,10.5186,4302.6360,1.0806,85.2577,383.8318,224.3562,207.9362,210.1814,228.5518,0.000000,0.624087,0.617084,-0.000000,0.560268,0.604826,-0.031076,0.511611,0.528215,-0.046433,0.502647,0.434059,-0.051470,0.526099,0.399555,-0.054271,0.584084,0.491598,-0.073871,0.542702,0.358495,-0.085573,0.515559,0.296578,-0.084006,0.495578,0.247425,-0.084402,0.622995,0.454355,-0.059692,0.562847,0.340610,-0.069621,0.544308,0.373071,-0.056346,0.547453,0.410726,-0.047812,0.645268,0.429881,-0.044415,0.585097,0.337821,-0.051903,0.567756,0.371134,-0.037588,0.571643,0.408674,-0.028499,0.657067,0.416129,-0.031317,0.608806,0.345023,-0.040834,0.591602,0.365019,-0.038140,0.592681,0.394848,-0.035857
3,1694948973.092116,0,,,0.0000,0.0000,0.0000,0.0000,74.4358,4367.2144,1.4528,84.7770,380.3322,221.6760,205.1571,207.6662,226.1137,0.000000,0.623967,0.615565,-0.000000,0.560816,0.604496,-0.031744,0.512430,0.530140,-0.047638,0.502898,0.435161,-0.053129,0.525768,0.400026,-0.056426,0.584204,0.492274,-0.074855,0.540948,0.359056,-0.087908,0.513580,0.297163,-0.087257,0.493740,0.247607,-0.088039,0.623226,0.454255,-0.060483,0.562348,0.339194,-0.070880,0.543055,0.371919,-0.057109,0.545723,0.408719,-0.047850,0.645491,0.429627,-0.045176,0.584466,0.338031,-0.052619,0.566315,0.370487,-0.037529,0.570009,0.406676,-0.027654,0.657374,0.415655,-0.032220,0.608735,0.347578,-0.041789,0.591101,0.366785,-0.039028,0.592148,0.395008,-0.036491
4,1694948973.100449,0,,,0.0000,0.0000,0.0000,0.0000,61.3670,4238.5412,0.8909,89.1273,380.2433,221.4309,204.6995,206.8426,225.1636,0.000000,0.623482,0.618534,-0.000000,0.560474,0.605324,-0.030079,0.511727,0.531676,-0.045882,0.501062,0.437082,-0.051670,0.523922,0.404056,-0.055417,0.583043,0.490259,-0.073711,0.539496,0.357650,-0.085980,0.512309,0.296626,-0.084527,0.492736,0.248178,-0.084638,0.622252,0.453033,-0.059839,0.561877,0.339652,-0.069685,0.542807,0.372703,-0.055471,0.545307,0.409950,-0.045833,0.644958,0.429761,-0.044764,0.584151,0.338987,-0.052411,0.566647,0.371299,-0.037680,0.570530,0.407710,-0.027811,0.657243,0.416753,-0.031652,0.608036,0.349001,-0.040797,0.591259,0.368461,-0.037548,0.593310,0.396815,-0.034597
5,1694948973.108782,0,,,0.0000,0.0000,0.0000,0.0000,36.5192,4156.5343,0.7960,89.8511,378.4693,219.9053,203.2160,205.6326,224.4806,0.000000,0.623173,0.619689,-0.000000,0.559989,0.606227,-0.030592,0.511164,0.529849,-0.046466,0.501111,0.434299,-0.052530,0.524720,0.401342,-0.056423,0.583831,0.493756,-0.072546,0.540151,0.360931,-0.084699,0.512744,0.299068,-0.083160,0.493094,0.249899,-0.083462,0.622354,0.456172,-0.059213,0.560109,0.342019,-0.070350,0.541246,0.374231,-0.057516,0.544442,0.410577,-0.048835,0.644658,0.430857,-0.044818,0.582267,0.338675,-0.053305,0.564493,0.371629,-0.038903,0.568550,0.408142,-0.029298,0.656327,0.416396,-0.032614,0.605641,0.346002,-0.042628,0.587992,0.365065,-0.039952,0.589353,0.393175,-0.037409
6,1694948973.117116,0,,,0.0000,0.0000,0.0000,0.0000,11.8744,4072.0379,0.8968,81.4360,380.6824,220.7702,204.6373,206.8725,225.1623,0.000000,0.624038,0.618076,-0.000000,0.559722,0.605525,-0.030568,0.510890,0.532589,-0.046681,0.501751,0.435922,-0.052679,0.524806,0.401116,-0.056663,0.581318,0.492668,-0.073891,0.539551,0.359734,-0.086024,0.512911,0.297139,-0.084122,0.493548,0.247887,-0.083942,0.620585,0.454873,-0.059937,0.559306,0.338976,-0.070248,0.541414,0.374308,-0.055695,0.545592,0.413449,-0.045527,0.643372,0.430694,-0.044838,0.581138,0.339305,-0.053403,0.564611,0.373633,-0.038597,0.569670,0.410881,-0.028370,0.655962,0.416168,-0.031650,0.605413,0.347893,-0.041216,0.589174,0.369185,-0.037853,0.591814,0.398815,-0.034823
7,1694948973.125449,0,,,0.0000,0.0000,0.0000,0.0000,23.1566,4195.1618,1.8388,86.5648,378.1820,218.2587,201.9525,204.3688,222.8151,0.000000,0.623501,0.621606,-0.000000,0.559400,0.608122,-0.030038,0.509903,0.533952,-0.046181,0.498989,0.437458,-0.052475,0.521403,0.405857,-0.056831,0.582737,0.494389,-0.073654,0.538076,0.359695,-0.086370,0.510855,0.298636,-0.085181,0.491688,0.251410,-0.085341,0.621700,0.456371,-0.059856,0.558774,0.340312,-0.070857,0.540949,0.373012,-0.057160,0.544643,0.410032,-0.047604,0.644371,0.431547,-0.044803,0.580730,0.338087,-0.052970,0.563580,0.370056,-0.038258,0.567472,0.405956,-0.028278,0.656728,0.416907,-0.031739,0.604739,0.348808,-0.040732,0.587269,0.368272,-0.037442,0.588310,0.395729,-0.034563
8,1694948973.133782,0,,,0.0000,0.0000,0.0000,0.0000,74.1245,4419.7382,0.8322,86.0332,378.5488,219.2434,202.5088,204.6519,222.8605,0.000000,0.623858,0.620084,-0.000000,0.560135,0.607300,-0.029524,0.511271,0.536332,-0.045853,0.500013,0.441434,-0.052531,0.520793,0.406730,-0.057144,0.581218,0.491014,-0.072206,0.537228,0.359062,-0.084134,0.510511,0.298450,-0.082033,0.491399,0.251288,-0.081426,0.620336,0.454259,-0.058797,0.559492,0.339181,-0.069459,0.541180,0.373061,-0.055236,0.544312,0.411187,-0.044960,0.643522,0.431436,-0.044108,0.582408,0.339537,-0.052578,0.565430,0.372674,-0.037624,0.569479,0.409013,-0.027090,0.656731,0.418352,-0.031278,0.607109,0.350006,-0.040353,0.590582,0.369869,-0.036518,0.592486,0.397647,-0.032981
9,1694948973.142116,0,,,0.0000,0.0000,0.0000,0.0000,75.2961,4340.3848,1.1559,84.7369,377.0795,216.4604,200.3264,203.1191,222.0802,0.000000,0.621479,0.623108,-0.000000,0.559025,0.609108,-0.030548,0.510425,0.534930,-0.046323,0.499297,0.440612,-0.051554,0.520919,0.406100,-0.054602,0.582167,0.495209,-0.076919,0.537178,0.361808,-0.089408,0.510009,0.300610,-0.087257,0.490494,0.252532,-0.086524,0.620713,0.457654,-0.062126,0.558169,0.342458,-0.071872,0.539232,0.375323,-0.056473,0.542015,0.412609,-0.045858,0.643043,0.433086,-0.045971,0.580335,0.340501,-0.053543,0.562593,0.373111,-0.038147,0.566069,0.410173,-0.027550,0.655214,0.419174,-0.031718,0.604622,0.349859,-0.040428,0.587077,0.367859,-0.036801,0.587928,0.395924,-0.033444
