frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1695029755.305104,0,-4.4065,-4.4065,0.0000,0.0000,0.0000,0.0000,,10196.4465,0.0000,130.5540,135.5965,71.6137,39.6212,8.7339,26.6649,0.004401,0.484215,0.763557,-0.000000,0.430452,0.764935,-0.025577,0.385758,0.699336,-0.027010,0.366411,0.626365,-0.018660,0.374938,0.588648,-0.008183,0.427029,0.599813,-0.035661,0.377094,0.528328,-0.030642,0.351282,0.502164,-0.025027,0.332802,0.474679,-0.022622,0.454645,0.574090,-0.016335,0.402669,0.515317,-0.007481,0.389556,0.551403,0.004606,0.392447,0.582754,0.012278,0.471804,0.576300,0.003191,0.424706,0.534668,0.007539,0.411518,0.571141,0.011974,0.414319,0.598822,0.014780,0.482519,0.586002,0.021694,0.444665,0.566684,0.023611,0.432561,0.588325,0.025327,0.435413,0.613614,0.026586
1,1695029755.313437,0,6.8410,6.8410,11.2475,11.2475,5.6238,416.7992,84.5264,10516.1948,1.5757,130.5579,135.9741,71.5564,39.3105,8.6735,27.2841,0.004466,0.482735,0.765835,-0.000000,0.429249,0.766480,-0.025322,0.384718,0.699918,-0.024351,0.366621,0.626798,-0.013042,0.376867,0.588773,0.000868,0.425039,0.597322,-0.031647,0.376466,0.527482,-0.022496,0.352051,0.501481,-0.014536,0.334693,0.475020,-0.010468,0.453338,0.573344,-0.010122,0.404098,0.517524,0.004824,0.389446,0.548111,0.019338,0.389950,0.577859,0.028024,0.471107,0.577039,0.011415,0.427081,0.538897,0.021370,0.411266,0.568397,0.025720,0.409850,0.592037,0.027469,0.482427,0.587230,0.031811,0.447605,0.569833,0.037681,0.433971,0.587350,0.039295,0.433296,0.611779,0.039908
2,1695029755.321770,0,-11.1360,-11.1360,-3.3647,-14.6122,7.4159,4108.9740,53.6220,10042.0497,1.2988,131.5363,136.2284,72.0277,41.1422,11.6762,23.1283,0.003310,0.483084,0.765646,-0.000000,0.429307,0.764304,-0.024581,0.383914,0.697480,-0.023152,0.366303,0.624423,-0.011600,0.377166,0.587147,0.002443,0.425562,0.596335,-0.030477,0.376245,0.527252,-0.020604,0.351220,0.502130,-0.011748,0.333739,0.476298,-0.007201,0.453368,0.573920,-0.009250,0.403748,0.516749,0.005054,0.390484,0.549180,0.019390,0.392635,0.579523,0.028217,0.471254,0.579055,0.012127,0.427074,0.540203,0.021149,0.412391,0.573001,0.024952,0.412703,0.598999,0.026695,0.482960,0.589942,0.032564,0.447473,0.573331,0.037443,0.433917,0.593481,0.038328,0.434365,0.619176,0.038646
3,1695029755.330104,0,7.4875,7.4875,3.9647,7.3294,7.8409,41.6470,36.4933,10352.2956,0.9880,130.3025,137.8362,73.3767,41.9481,12.0759,24.6015,0.003405,0.481785,0.764656,-0.000000,0.428494,0.763690,-0.024390,0.384697,0.700208,-0.024782,0.366364,0.628664,-0.015534,0.374955,0.591624,-0.003987,0.424821,0.598042,-0.031138,0.376446,0.529427,-0.021996,0.352688,0.502775,-0.013716,0.335548,0.476425,-0.009427,0.452426,0.573484,-0.010556,0.403521,0.517414,0.002934,0.388161,0.543734,0.016631,0.387524,0.572113,0.025009,0.470300,0.576766,0.010273,0.425936,0.542307,0.019217,0.409859,0.572426,0.023506,0.408612,0.597617,0.025629,0.481952,0.586507,0.030101,0.446997,0.568978,0.035808,0.432821,0.587630,0.037736,0.431917,0.612330,0.038739
4,1695029755.338437,0,-0.6062,-0.6062,0.9501,-3.0146,7.0142,2103.2011,76.5324,9449.7163,0.8012,129.2731,133.4723,72.7099,41.1864,10.5660,24.6382,0.004035,0.482185,0.766037,-0.000000,0.428965,0.764727,-0.024884,0.384964,0.698904,-0.024672,0.366211,0.627237,-0.014383,0.374537,0.590588,-0.001803,0.426245,0.598063,-0.032812,0.376996,0.529603,-0.025524,0.351472,0.504251,-0.018887,0.332963,0.477552,-0.015789,0.453540,0.573884,-0.012252,0.402567,0.519450,-0.000123,0.389141,0.555432,0.012959,0.391631,0.588305,0.020879,0.470607,0.577362,0.008447,0.424250,0.540467,0.015571,0.410685,0.576503,0.019041,0.412791,0.604705,0.020688,0.481587,0.587259,0.028215,0.445074,0.572151,0.032104,0.432744,0.593619,0.032960,0.434719,0.619576,0.033255
5,1695029755.346770,0,-2.8464,-2.8464,-2.4219,-3.3719,6.8604,2100.3316,52.0049,10474.1742,0.8885,127.9221,138.0289,74.4220,42.8614,12.2843,23.9907,0.003493,0.482744,0.767530,-0.000000,0.429303,0.765652,-0.024610,0.385170,0.700625,-0.024394,0.366018,0.629884,-0.014101,0.373229,0.592519,-0.001292,0.426300,0.598653,-0.033722,0.377189,0.530099,-0.025781,0.352797,0.504120,-0.018111,0.335068,0.477820,-0.014207,0.454484,0.574588,-0.013118,0.404072,0.516308,-0.000241,0.389134,0.544727,0.014137,0.388799,0.572985,0.022991,0.472607,0.578893,0.007753,0.427641,0.536935,0.016436,0.411198,0.564610,0.021885,0.409145,0.587880,0.024657,0.484248,0.591175,0.027534,0.449145,0.571946,0.032621,0.433967,0.587817,0.034745,0.431894,0.611385,0.035925
6,1695029755.355104,0,2.0080,2.0080,3.2860,5.7079,6.1219,14.5237,61.6228,10587.2191,0.9932,131.1474,134.0857,70.0730,38.6554,8.1540,26.3347,0.005076,0.482168,0.762929,-0.000000,0.427813,0.763363,-0.025351,0.383335,0.697036,-0.025999,0.366253,0.623202,-0.016712,0.377958,0.588566,-0.005270,0.425822,0.597198,-0.034822,0.375520,0.526774,-0.028776,0.349166,0.502442,-0.022312,0.330298,0.476685,-0.019358,0.453756,0.573318,-0.015073,0.402199,0.513556,-0.006078,0.389185,0.548385,0.006224,0.392173,0.580163,0.014292,0.471198,0.577192,0.004892,0.424858,0.537532,0.009652,0.411535,0.572670,0.013573,0.414083,0.599133,0.016204,0.482264,0.587599,0.023868,0.445220,0.568077,0.026408,0.432900,0.589020,0.027716,0.435694,0.613689,0.028628
7,1695029755.363437,0,1.6660,1.6660,-1.4554,-4.7414,3.4483,2059.4359,1.4844,10344.4737,0.8099,134.8627,137.9519,69.1083,37.0862,7.1935,28.7381,0.004739,0.482654,0.766931,-0.000000,0.428592,0.765827,-0.026092,0.384404,0.699742,-0.026945,0.366309,0.625412,-0.017505,0.374934,0.587604,-0.005874,0.426698,0.599494,-0.035796,0.376710,0.527472,-0.029303,0.351149,0.500381,-0.022724,0.332630,0.472121,-0.019699,0.454206,0.574535,-0.014692,0.400631,0.521979,-0.003196,0.387559,0.562228,0.010327,0.391364,0.595762,0.018384,0.470751,0.576997,0.006577,0.422609,0.536410,0.012888,0.409246,0.573853,0.017043,0.412126,0.602725,0.019032,0.480959,0.586104,0.026867,0.443759,0.566887,0.029805,0.430528,0.588311,0.030672,0.432086,0.614968,0.031019
8,1695029755.371770,0,-4.0579,-4.0579,-0.8629,0.5925,2.4000,120.0242,62.2035,9571.0936,1.0280,133.7052,137.4419,70.1845,38.6074,8.2115,27.3933,0.004652,0.483277,0.765818,-0.000000,0.429015,0.765646,-0.024606,0.383055,0.699116,-0.024278,0.364689,0.624898,-0.013951,0.375754,0.587359,-0.001203,0.425032,0.599056,-0.032367,0.375785,0.528017,-0.024949,0.350646,0.501574,-0.017825,0.332740,0.474756,-0.014302,0.452622,0.573638,-0.011744,0.400626,0.516877,0.000424,0.387513,0.554720,0.014426,0.390896,0.588041,0.023285,0.470125,0.576580,0.009019,0.423629,0.531890,0.016198,0.409074,0.567200,0.020821,0.410477,0.594847,0.023393,0.481659,0.586099,0.028868,0.445072,0.564937,0.033190,0.431622,0.585066,0.034957,0.432537,0.610786,0.035913
9,1695029755.380104,0,2.4838,2.4838,1.3325,2.1955,2.7362,42.5188,51.8236,11376.2754,1.4916,131.2477,137.6141,72.7530,41.5715,11.7355,24.7128,0.003551,0.480647,0.762597,-0.000000,0.426521,0.763713,-0.024551,0.383387,0.698641,-0.025251,0.366682,0.626362,-0.016322,0.375992,0.590700,-0.005355,0.424730,0.598565,-0.034002,0.376942,0.529823,-0.028112,0.352480,0.502891,-0.022308,0.334895,0.475786,-0.019701,0.452739,0.574054,-0.014519,0.403494,0.515082,-0.004342,0.387692,0.543168,0.008193,0.387254,0.570677,0.016089,0.470632,0.577704,0.005161,0.425691,0.540891,0.011351,0.409761,0.573633,0.015956,0.410029,0.600200,0.018779,0.482205,0.588685,0.023765,0.446101,0.572042,0.027149,0.432455,0.592839,0.029005,0.433463,0.618579,0.030305
