frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1694937456.234453,1,77.3667,77.3667,0.0000,0.0000,0.0000,0.0000,,8462.3501,0.0000,140.5563,236.4358,18.3115,52.0204,91.4763,129.9260,0.119266,0.526931,0.616273,-0.000000,0.460235,0.644141,-0.017507,0.407227,0.585194,-0.027303,0.393642,0.491523,-0.029695,0.401776,0.428118,-0.030313,0.440513,0.509977,-0.062426,0.374757,0.416650,-0.082511,0.337481,0.377676,-0.086418,0.314811,0.344183,-0.086691,0.473097,0.449778,-0.055131,0.407109,0.323085,-0.074164,0.394376,0.363436,-0.060339,0.404738,0.403436,-0.044513,0.498625,0.412662,-0.046681,0.440388,0.298534,-0.061527,0.426572,0.340758,-0.043571,0.436404,0.379459,-0.025089,0.517822,0.395102,-0.038702,0.478075,0.299368,-0.045597,0.461643,0.322707,-0.033912,0.465467,0.358375,-0.021490
1,1694937456.242786,1,76.4037,76.4037,-0.9629,-0.9629,0.4815,165.8154,4.0382,7410.3377,0.9633,140.1235,236.5350,20.5714,53.0150,91.8617,129.7454,0.113932,0.528320,0.619412,-0.000000,0.461538,0.645712,-0.018026,0.407528,0.586982,-0.028437,0.395042,0.492773,-0.031760,0.405813,0.428966,-0.033402,0.439648,0.511572,-0.061573,0.375060,0.415500,-0.082098,0.337703,0.375616,-0.086305,0.314719,0.342031,-0.086883,0.472804,0.450492,-0.054830,0.406765,0.323404,-0.074618,0.393707,0.367473,-0.061526,0.404771,0.410358,-0.046219,0.499206,0.412893,-0.047107,0.440602,0.299490,-0.063162,0.426185,0.344588,-0.045860,0.436304,0.385001,-0.027836,0.519279,0.394328,-0.039889,0.479003,0.299859,-0.048229,0.462524,0.325035,-0.037276,0.466807,0.361217,-0.025346
2,1694937456.251119,1,73.5697,73.5697,-1.8985,-0.9356,1.6116,179.1418,62.7443,6443.6444,1.2735,142.7215,235.0058,21.3977,53.3034,92.9022,132.0739,0.118892,0.526297,0.618661,-0.000000,0.459545,0.643867,-0.017368,0.405205,0.581659,-0.026865,0.390799,0.486908,-0.029076,0.399767,0.423965,-0.029492,0.441042,0.514527,-0.062961,0.376420,0.416884,-0.084599,0.339831,0.376329,-0.089938,0.316341,0.341382,-0.091366,0.473766,0.452670,-0.056034,0.407300,0.328226,-0.074713,0.395817,0.371599,-0.060137,0.406370,0.412275,-0.044358,0.499148,0.415289,-0.048165,0.440731,0.299222,-0.062850,0.426502,0.343442,-0.043757,0.435716,0.384334,-0.024938,0.517467,0.397665,-0.040915,0.478743,0.300196,-0.048760,0.460355,0.322782,-0.037496,0.462295,0.357061,-0.025584
3,1694937456.259453,1,-75.1813,-75.1813,-50.8493,-48.9508,65.3831,2634.3166,38.1287,6735.4979,1.0043,141.8194,235.7746,21.8219,53.3702,91.6101,128.9116,0.112684,0.526687,0.618903,-0.000000,0.460526,0.644505,-0.014900,0.407833,0.585566,-0.024649,0.393887,0.494233,-0.027233,0.404837,0.432134,-0.028083,0.442479,0.514072,-0.065928,0.377266,0.413164,-0.087435,0.339619,0.373534,-0.090943,0.315474,0.341711,-0.090501,0.474928,0.454221,-0.059284,0.403956,0.328566,-0.078691,0.392612,0.369333,-0.062215,0.403405,0.407538,-0.044429,0.500368,0.415983,-0.050980,0.438035,0.297720,-0.065419,0.424462,0.343394,-0.043501,0.434495,0.385599,-0.022058,0.518600,0.398347,-0.042988,0.477732,0.300323,-0.049178,0.459415,0.325140,-0.035648,0.462559,0.360155,-0.021751
4,1694937456.267786,1,73.5870,73.5870,-0.9449,49.9044,60.1842,152.4384,72.4541,7215.9870,1.2322,140.5563,239.8994,20.5426,51.1689,89.4451,127.0948,0.111335,0.527819,0.619782,-0.000000,0.460992,0.645350,-0.016525,0.406342,0.585218,-0.025491,0.392790,0.492147,-0.027757,0.404639,0.432678,-0.028491,0.439785,0.511198,-0.058961,0.374972,0.414596,-0.078452,0.339491,0.374330,-0.082354,0.317267,0.339331,-0.083096,0.472759,0.450088,-0.052756,0.405884,0.325849,-0.070829,0.393557,0.369849,-0.057463,0.402942,0.410074,-0.042550,0.498710,0.412917,-0.045489,0.440237,0.298151,-0.060117,0.426685,0.343635,-0.042376,0.436236,0.384533,-0.024461,0.517300,0.396038,-0.038754,0.477200,0.301291,-0.046734,0.459587,0.324340,-0.036113,0.462427,0.358024,-0.024576
5,1694937456.276119,1,75.3409,75.3409,-0.2657,0.6792,59.9724,56.3847,79.7877,6627.2446,1.6091,139.7253,234.6706,22.2991,53.9698,92.0312,129.2412,0.110703,0.525640,0.615725,-0.000000,0.460212,0.642531,-0.017279,0.405639,0.580760,-0.027452,0.390744,0.485945,-0.030493,0.401420,0.421946,-0.031875,0.440431,0.511829,-0.062749,0.374839,0.417257,-0.083788,0.338939,0.376024,-0.088721,0.316040,0.340812,-0.090097,0.472916,0.451056,-0.056288,0.405645,0.326677,-0.075940,0.395414,0.370553,-0.062398,0.406219,0.410925,-0.047110,0.498296,0.413550,-0.048662,0.439481,0.299201,-0.063618,0.426159,0.344453,-0.044937,0.435615,0.385404,-0.026443,0.516342,0.395606,-0.041656,0.477223,0.299995,-0.049554,0.459717,0.324612,-0.038325,0.462446,0.359134,-0.026494
6,1694937456.284453,1,70.9331,70.9331,-0.6591,-0.3934,59.4323,85.0526,88.3900,7039.6129,1.3266,140.1273,236.9132,22.0179,52.3320,91.3858,129.7685,0.117310,0.527536,0.615831,-0.000000,0.460566,0.644130,-0.018801,0.405391,0.584061,-0.029136,0.392130,0.489825,-0.032267,0.403174,0.428764,-0.033912,0.441089,0.513758,-0.062251,0.375364,0.417084,-0.081230,0.338967,0.376652,-0.084420,0.316477,0.340731,-0.085040,0.474236,0.452284,-0.055508,0.407126,0.324526,-0.074888,0.394033,0.367522,-0.062713,0.403958,0.407627,-0.048648,0.499652,0.413661,-0.047550,0.440565,0.298088,-0.062642,0.426745,0.342625,-0.045644,0.436700,0.382152,-0.028624,0.517547,0.394837,-0.040273,0.476771,0.300806,-0.048378,0.460331,0.324586,-0.038077,0.464480,0.358359,-0.027167
7,1694937456.292786,1,70.5549,70.5549,36.4341,37.0932,59.1402,1943.6630,11.8967,7515.0100,1.6363,138.9421,233.7688,20.2582,49.3183,87.1716,124.3648,0.108406,0.526882,0.616325,-0.000000,0.459967,0.643992,-0.018314,0.406037,0.583179,-0.027687,0.393074,0.489155,-0.029795,0.404136,0.428325,-0.030315,0.441716,0.513490,-0.061697,0.378198,0.417276,-0.081368,0.341480,0.377785,-0.085248,0.317938,0.344762,-0.085956,0.473999,0.452229,-0.054608,0.406895,0.327487,-0.072774,0.392177,0.369195,-0.059717,0.400162,0.409542,-0.045137,0.499099,0.414212,-0.046464,0.440536,0.299537,-0.060913,0.425137,0.344075,-0.043415,0.433542,0.385223,-0.025769,0.516999,0.396470,-0.039036,0.476759,0.302170,-0.046939,0.458244,0.324684,-0.036663,0.460210,0.358809,-0.025446
8,1694937456.301119,1,-69.9727,-69.9727,-35.8899,-72.3240,57.0578,1802.8267,52.4170,7153.5607,0.7596,141.0100,232.5258,19.4666,50.1735,88.5458,126.0569,0.110649,0.528749,0.618622,-0.000000,0.461656,0.646237,-0.018587,0.407918,0.583518,-0.028377,0.393249,0.489149,-0.031116,0.400833,0.427672,-0.032063,0.441201,0.513756,-0.061338,0.375967,0.416024,-0.080576,0.339847,0.376938,-0.083802,0.317180,0.343737,-0.084117,0.474075,0.452667,-0.054615,0.405537,0.326983,-0.073497,0.393303,0.370010,-0.060817,0.403008,0.409590,-0.046358,0.499732,0.414293,-0.046798,0.439845,0.298262,-0.060751,0.426065,0.344773,-0.042612,0.435273,0.386122,-0.024837,0.517606,0.396265,-0.039910,0.477506,0.300321,-0.047276,0.459162,0.323648,-0.036733,0.460989,0.357579,-0.025565
9,1694937456.309453,1,72.9415,72.9415,-0.5998,35.2901,56.9916,101.9442,59.8994,6841.3218,1.4195,140.6397,235.1380,20.8555,53.8965,90.9031,126.6539,0.110343,0.528498,0.616896,-0.000000,0.462143,0.645892,-0.018858,0.406753,0.585060,-0.028892,0.393292,0.490071,-0.031547,0.406814,0.428073,-0.032544,0.441780,0.512129,-0.062857,0.374970,0.414916,-0.082776,0.338138,0.376324,-0.086641,0.315031,0.343266,-0.087286,0.474557,0.450280,-0.055386,0.407716,0.327156,-0.073302,0.395629,0.372623,-0.059081,0.405733,0.414479,-0.043768,0.499602,0.413677,-0.047026,0.441144,0.299448,-0.061863,0.427144,0.345352,-0.044424,0.436800,0.386919,-0.026923,0.517134,0.397100,-0.039277,0.476850,0.303552,-0.047457,0.459029,0.326920,-0.037315,0.462134,0.361699,-0.026429
