frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1694767344.340551,1,47.5870,47.5870,0.0000,0.0000,0.0000,0.0000,,4959.7867,0.0000,146.1019,235.2802,40.1197,52.7787,87.1407,127.2103,0.070852,0.500976,0.780307,-0.000000,0.429366,0.780937,-0.022159,0.375910,0.706281,-0.025442,0.367207,0.616455,-0.019300,0.390694,0.573520,-0.013045,0.432175,0.590475,-0.051631,0.400461,0.463315,-0.058201,0.382956,0.393147,-0.061014,0.369704,0.335066,-0.064142,0.471695,0.562591,-0.035078,0.421854,0.553456,-0.034317,0.413032,0.602934,-0.022206,0.422632,0.634634,-0.015452,0.495505,0.566349,-0.017907,0.444812,0.568443,-0.017751,0.440684,0.603251,-0.011149,0.452691,0.634243,-0.008086,0.510301,0.581133,-0.001780,0.468786,0.585255,-0.004334,0.464389,0.611593,-0.002491,0.474517,0.640780,-0.000341
1,1694767344.348884,1,49.4419,49.4419,1.8549,1.8549,0.9275,140.8768,55.4665,5170.9390,0.7330,144.6127,233.3098,39.8707,52.9987,87.2344,126.5476,0.069959,0.501375,0.785191,-0.000000,0.430938,0.781855,-0.023277,0.376816,0.708120,-0.026421,0.367065,0.620257,-0.019307,0.391925,0.576130,-0.011972,0.432971,0.589821,-0.054161,0.400336,0.462275,-0.059968,0.382655,0.393524,-0.062588,0.369185,0.336003,-0.065514,0.472259,0.564548,-0.035637,0.421353,0.549722,-0.031905,0.410764,0.598691,-0.019255,0.418983,0.631714,-0.012907,0.495983,0.569110,-0.016216,0.444463,0.565302,-0.012984,0.439315,0.600823,-0.006676,0.450253,0.633724,-0.004552,0.510144,0.584317,0.002158,0.468828,0.584430,0.001989,0.464013,0.611173,0.004052,0.473722,0.641853,0.005893
2,1694767344.357217,1,58.9695,58.9695,5.6913,3.8363,4.9864,186.5714,75.3425,5278.1224,1.5158,142.9722,231.3371,36.3258,50.7852,85.4762,125.0546,0.069158,0.503172,0.785618,-0.000000,0.432419,0.786679,-0.023305,0.380019,0.714069,-0.024993,0.365815,0.626962,-0.015342,0.386533,0.583430,-0.004979,0.433113,0.591545,-0.057596,0.400810,0.463982,-0.066242,0.381490,0.394469,-0.071168,0.366554,0.337901,-0.074861,0.471590,0.565442,-0.037250,0.419659,0.550531,-0.031807,0.408923,0.599044,-0.016999,0.417001,0.632957,-0.009546,0.495060,0.569563,-0.016191,0.442064,0.567382,-0.011880,0.437937,0.603553,-0.004870,0.449777,0.636804,-0.002364,0.509151,0.584558,0.003831,0.469318,0.588101,0.004428,0.463895,0.614609,0.006068,0.472435,0.645729,0.007495
3,1694767344.365551,1,52.4650,52.4650,1.6260,-4.0652,4.3231,265.1623,20.3886,5662.8410,0.9631,144.2261,238.1315,45.1956,56.7507,90.3254,130.1492,0.072231,0.503174,0.785061,-0.000000,0.431973,0.785133,-0.024925,0.377237,0.708386,-0.027819,0.366921,0.619434,-0.019115,0.392203,0.576251,-0.010303,0.433024,0.593510,-0.060268,0.400552,0.463771,-0.066611,0.383315,0.392802,-0.069593,0.370131,0.331759,-0.072816,0.472097,0.565078,-0.039369,0.418027,0.553014,-0.034221,0.408645,0.605198,-0.019528,0.418195,0.637960,-0.012295,0.495130,0.567548,-0.017490,0.440748,0.567650,-0.012498,0.436547,0.605031,-0.005362,0.448748,0.636632,-0.003455,0.508969,0.580375,0.003305,0.465769,0.582691,0.004076,0.460819,0.609506,0.005681,0.470645,0.638988,0.006615
4,1694767344.373884,1,-65.9787,-65.9787,-28.3914,-30.0174,47.3958,2136.2767,66.1781,5573.3747,1.2444,142.5193,238.9831,49.3948,61.1264,93.8780,133.0068,0.075648,0.501147,0.778828,-0.000000,0.429967,0.782549,-0.025774,0.376720,0.709451,-0.030779,0.364333,0.622446,-0.024193,0.387097,0.578823,-0.017342,0.432395,0.591326,-0.063983,0.401344,0.460744,-0.074769,0.384301,0.388144,-0.081639,0.371345,0.326748,-0.087185,0.471751,0.564712,-0.043267,0.419387,0.557992,-0.041204,0.410929,0.610315,-0.027445,0.421574,0.640589,-0.020593,0.495597,0.568658,-0.021703,0.442817,0.570669,-0.018902,0.438193,0.605894,-0.010997,0.450503,0.634703,-0.008124,0.509655,0.583133,-0.001315,0.468056,0.584684,-0.001366,0.461969,0.610635,0.001344,0.470988,0.637756,0.003432
5,1694767344.382217,1,66.2539,66.2539,4.2030,32.5944,49.4435,254.2008,2.8161,5081.8522,1.4133,145.3094,237.1054,45.6529,58.0893,91.2290,130.5774,0.074316,0.502819,0.778086,-0.000000,0.430377,0.780200,-0.027946,0.375963,0.705737,-0.033645,0.365021,0.617635,-0.028118,0.389975,0.577082,-0.021903,0.435201,0.593683,-0.062174,0.402027,0.464437,-0.074245,0.383901,0.392530,-0.081316,0.370180,0.331098,-0.087094,0.473292,0.565795,-0.042848,0.418502,0.556194,-0.045132,0.409505,0.608915,-0.032821,0.420855,0.638210,-0.025894,0.495609,0.568057,-0.023429,0.441799,0.567005,-0.025025,0.436712,0.601572,-0.017131,0.449847,0.629925,-0.013005,0.509346,0.581362,-0.005696,0.467488,0.581443,-0.009301,0.460998,0.606532,-0.007361,0.470535,0.634469,-0.005072
6,1694767344.390551,1,-65.0682,-65.0682,-31.0094,-35.2124,61.2724,2009.5809,78.6440,5041.7469,0.6693,148.6520,236.3775,42.6308,56.0604,89.8882,129.8135,0.072166,0.500623,0.782114,-0.000000,0.430224,0.781477,-0.025508,0.376321,0.708738,-0.030760,0.365546,0.620753,-0.024765,0.388583,0.576734,-0.018921,0.432929,0.590337,-0.062722,0.400266,0.462710,-0.072227,0.382977,0.391776,-0.078349,0.369806,0.331246,-0.083567,0.472593,0.563680,-0.042699,0.420478,0.556784,-0.040058,0.410576,0.606997,-0.027185,0.419194,0.637821,-0.021289,0.495972,0.568845,-0.021557,0.442789,0.570912,-0.018769,0.438027,0.605325,-0.011153,0.449479,0.635328,-0.008627,0.509232,0.585192,-0.001564,0.467609,0.589601,-0.001876,0.462703,0.616439,0.001354,0.472497,0.646137,0.003787
7,1694767344.398884,1,48.0406,48.0406,-1.1061,29.9033,59.6356,180.9655,76.9951,5950.9716,0.9492,138.9290,234.0372,44.1990,55.0485,87.5619,126.3088,0.069342,0.500204,0.784142,-0.000000,0.429135,0.779871,-0.021355,0.377913,0.708644,-0.023919,0.367703,0.622739,-0.016224,0.388276,0.577843,-0.008325,0.432644,0.587448,-0.054919,0.399867,0.460629,-0.061403,0.382363,0.391551,-0.064539,0.369454,0.333794,-0.067355,0.471747,0.563708,-0.036389,0.420898,0.551878,-0.032357,0.409783,0.600314,-0.019549,0.417662,0.632532,-0.013220,0.495838,0.568555,-0.016631,0.443887,0.566058,-0.012826,0.438218,0.601264,-0.006417,0.448832,0.633038,-0.004384,0.510060,0.582554,0.002412,0.468398,0.584496,0.003039,0.462267,0.611807,0.005415,0.470928,0.641881,0.007400
8,1694767344.407217,1,-59.6258,-59.6258,1.5882,2.6943,59.4526,63.9863,67.9496,5088.7353,1.2324,142.1782,238.8705,46.3910,59.0977,92.4020,132.1125,0.074114,0.501139,0.782252,-0.000000,0.429901,0.781459,-0.025826,0.377693,0.707046,-0.029885,0.366908,0.616524,-0.022253,0.388365,0.569351,-0.014144,0.431846,0.588909,-0.061240,0.400507,0.460860,-0.069855,0.383553,0.389639,-0.075486,0.370366,0.329694,-0.080129,0.470697,0.563548,-0.039985,0.421665,0.549984,-0.035185,0.411770,0.599593,-0.021187,0.420363,0.633452,-0.014515,0.494576,0.568789,-0.017956,0.444151,0.566248,-0.013295,0.439569,0.601017,-0.006459,0.451080,0.632972,-0.004641,0.508998,0.583640,0.002973,0.469138,0.585252,0.004409,0.463299,0.610012,0.006672,0.471957,0.638946,0.008054
9,1694767344.415551,1,51.8010,51.8010,-3.6132,-5.2015,58.0122,107.4307,64.1375,5714.6024,1.5429,138.0378,236.8384,40.6752,54.6735,88.3667,127.7321,0.070556,0.503154,0.783595,-0.000000,0.431709,0.782593,-0.023686,0.377103,0.707110,-0.027341,0.367358,0.617631,-0.020772,0.392810,0.574852,-0.014154,0.433572,0.590941,-0.055554,0.400353,0.463599,-0.062265,0.382742,0.393703,-0.065337,0.369214,0.334264,-0.068790,0.472718,0.563770,-0.037700,0.419166,0.553357,-0.035710,0.410162,0.603655,-0.023075,0.419981,0.634459,-0.016540,0.496129,0.567324,-0.019090,0.442611,0.567625,-0.016918,0.438329,0.603360,-0.009787,0.450472,0.633512,-0.007170,0.510499,0.581720,-0.001694,0.466920,0.584923,-0.002867,0.462469,0.611773,-0.000884,0.472776,0.640920,0.000851
