frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1695021704.500477,0,-42.8577,-42.8577,0.0000,0.0000,0.0000,0.0000,,4867.9150,0.0000,154.9128,99.1720,93.0876,103.4184,111.2639,122.6672,0.026798,0.570335,0.798275,-0.000000,0.506695,0.839386,-0.022176,0.445331,0.802214,-0.027388,0.417526,0.725321,-0.025092,0.431080,0.671411,-0.022379,0.474111,0.663319,-0.038459,0.410127,0.588656,-0.043998,0.373762,0.546392,-0.047399,0.346723,0.510448,-0.051213,0.503634,0.611195,-0.023989,0.452623,0.635015,-0.024503,0.455502,0.687188,-0.014774,0.473559,0.713667,-0.008767,0.524966,0.598627,-0.009860,0.477788,0.630528,-0.014513,0.479659,0.674752,-0.008895,0.496245,0.699095,-0.004594,0.542454,0.600011,0.003360,0.503510,0.625246,-0.000350,0.503396,0.659915,0.003377,0.517331,0.684405,0.007271
1,1695021704.508810,0,39.7178,39.7178,82.5754,82.5754,41.2877,5448.6570,68.0477,4695.6826,1.3669,157.5147,101.5216,92.3850,102.2748,109.6213,120.0810,0.026092,0.569635,0.798445,-0.000000,0.505444,0.839986,-0.022323,0.444027,0.800951,-0.026847,0.417329,0.722332,-0.023978,0.431711,0.668224,-0.020610,0.473286,0.664007,-0.036896,0.410482,0.588426,-0.041910,0.374943,0.546742,-0.044678,0.348501,0.511104,-0.048109,0.502973,0.612126,-0.022872,0.451586,0.635547,-0.024131,0.455551,0.685865,-0.014745,0.474545,0.709972,-0.008628,0.524016,0.599071,-0.009405,0.476359,0.631838,-0.014771,0.479148,0.675451,-0.009512,0.496274,0.697815,-0.005179,0.541168,0.600165,0.003025,0.501778,0.627143,-0.001600,0.501932,0.661619,0.001349,0.515988,0.684667,0.004857
2,1695021704.517143,0,36.1295,36.1295,39.4936,-43.0819,38.1088,2571.6084,81.4223,4493.3268,1.1433,160.3812,99.8735,93.0634,101.7657,108.9443,118.4299,0.023752,0.570885,0.801237,-0.000000,0.508337,0.841750,-0.024408,0.446045,0.801031,-0.026973,0.417335,0.722000,-0.020465,0.432417,0.668703,-0.012936,0.475112,0.665861,-0.039246,0.412407,0.587541,-0.041220,0.377099,0.546653,-0.042008,0.349973,0.510858,-0.044315,0.503735,0.614014,-0.021678,0.450350,0.633624,-0.017451,0.453150,0.685296,-0.006002,0.471280,0.711031,0.000417,0.523332,0.600182,-0.004562,0.474460,0.628792,-0.005210,0.476633,0.672799,-0.001053,0.493319,0.696375,0.001445,0.539515,0.599444,0.011440,0.499312,0.621535,0.009800,0.498399,0.654855,0.011391,0.511927,0.679475,0.013156
3,1695021704.525477,0,35.7067,35.7067,26.1881,-13.3054,34.6944,1838.1582,5.0275,4734.3117,1.2420,156.8873,97.9294,94.7406,104.7407,111.8961,122.1062,0.025329,0.570427,0.803732,-0.000000,0.506906,0.839822,-0.020185,0.446895,0.801043,-0.021872,0.418479,0.727477,-0.015319,0.430892,0.673734,-0.008103,0.472122,0.664081,-0.037187,0.409537,0.586507,-0.039588,0.374241,0.545101,-0.040924,0.347223,0.510562,-0.043463,0.501872,0.612371,-0.021070,0.450493,0.636242,-0.015943,0.453278,0.687919,-0.004108,0.470376,0.715580,0.002048,0.523114,0.599572,-0.005016,0.474670,0.633024,-0.004264,0.477311,0.677329,0.000905,0.493079,0.702608,0.003432,0.539945,0.601642,0.010274,0.501040,0.628516,0.009496,0.500359,0.662258,0.011714,0.512671,0.688170,0.013715
4,1695021704.533810,0,35.7975,35.7975,19.6638,-6.5243,31.9132,1402.7695,21.8336,4829.7108,0.6969,155.1265,98.4125,94.4135,104.8444,112.4448,123.2942,0.026366,0.571316,0.805160,-0.000000,0.507533,0.842406,-0.020172,0.445114,0.801541,-0.022401,0.416134,0.723619,-0.017104,0.431482,0.668887,-0.011210,0.472719,0.663200,-0.035397,0.409058,0.587708,-0.038624,0.373550,0.546213,-0.040283,0.346929,0.510927,-0.043174,0.502240,0.611962,-0.020915,0.450907,0.639392,-0.019424,0.455006,0.690661,-0.009500,0.473119,0.716070,-0.003779,0.523251,0.598500,-0.006590,0.475116,0.634528,-0.008687,0.478442,0.679458,-0.003462,0.494992,0.704024,-0.000075,0.540095,0.600414,0.006791,0.501501,0.630125,0.004267,0.502090,0.665052,0.006678,0.515804,0.690505,0.009417
5,1695021704.542143,0,-39.2333,-39.2333,-19.7378,-39.4016,30.4651,1380.2657,57.4563,4842.9252,0.2899,156.6420,99.5894,93.3100,103.4494,111.5398,122.9584,0.026690,0.569656,0.800515,-0.000000,0.507115,0.841665,-0.023570,0.445311,0.801848,-0.025772,0.417110,0.722669,-0.018738,0.431584,0.667627,-0.010614,0.474649,0.664097,-0.039769,0.410236,0.587157,-0.042221,0.374694,0.546365,-0.043633,0.347634,0.509892,-0.046110,0.502980,0.613010,-0.021986,0.449647,0.631398,-0.017259,0.452132,0.681888,-0.005998,0.469674,0.705815,0.000094,0.522056,0.599288,-0.004444,0.473190,0.626258,-0.004484,0.474646,0.669535,-0.000712,0.491057,0.692272,0.001407,0.537215,0.598302,0.012151,0.496865,0.617778,0.011019,0.495398,0.650646,0.012703,0.509164,0.675587,0.014542
6,1695021704.550477,0,-39.8281,-39.8281,-18.9894,0.7484,36.9433,1249.2011,51.2257,4882.8805,0.7203,157.7593,98.2768,94.5663,104.5344,112.4553,122.3908,0.024593,0.570170,0.803296,-0.000000,0.506654,0.842966,-0.022856,0.444283,0.801199,-0.024708,0.416624,0.721074,-0.017044,0.433229,0.666314,-0.008495,0.473023,0.665441,-0.041329,0.409322,0.588151,-0.043319,0.373958,0.547243,-0.044651,0.347097,0.511017,-0.047353,0.502586,0.613469,-0.023181,0.450749,0.633718,-0.016296,0.453197,0.685136,-0.003289,0.470047,0.710801,0.003266,0.523240,0.600994,-0.005171,0.474915,0.630497,-0.003085,0.476498,0.675150,0.001364,0.492206,0.699202,0.003023,0.540087,0.601761,0.011961,0.501049,0.624821,0.012039,0.499681,0.658252,0.013657,0.512520,0.683782,0.014820
7,1695021704.558810,0,-26.9213,-26.9213,-15.6570,3.3324,35.1254,1464.6980,65.1419,4827.7365,1.8814,150.6034,96.0929,97.9521,107.9554,115.9855,126.3264,0.025385,0.573575,0.809833,-0.000000,0.510389,0.844967,-0.019544,0.445637,0.805138,-0.019916,0.415946,0.725994,-0.012292,0.431389,0.669551,-0.003925,0.471915,0.667413,-0.033289,0.407830,0.590676,-0.032230,0.372659,0.550337,-0.031015,0.345889,0.515451,-0.032292,0.500900,0.616485,-0.017691,0.448734,0.638583,-0.011234,0.452482,0.688565,-0.000073,0.469816,0.714191,0.005685,0.521801,0.602754,-0.001926,0.473273,0.635892,0.000445,0.475858,0.679981,0.004702,0.491362,0.706115,0.006352,0.539228,0.602726,0.013032,0.499223,0.630294,0.013688,0.498860,0.663418,0.015760,0.511971,0.689456,0.017491
8,1695021704.567143,0,-40.6583,-40.6583,-19.1140,-3.4569,29.4197,1403.5154,72.8972,4893.6134,1.6191,160.3395,97.9730,95.7686,106.8445,115.0462,125.3400,0.026293,0.570480,0.804199,-0.000000,0.507544,0.842669,-0.022066,0.444940,0.801376,-0.023429,0.415860,0.723209,-0.015555,0.431098,0.669256,-0.006736,0.473536,0.667897,-0.040885,0.409196,0.589103,-0.043658,0.372970,0.547936,-0.045244,0.345184,0.512487,-0.048016,0.502723,0.615098,-0.023559,0.449725,0.635226,-0.018149,0.452264,0.687540,-0.005653,0.468923,0.713687,0.000890,0.522940,0.600888,-0.006324,0.473582,0.631504,-0.004957,0.475486,0.675222,0.000019,0.491397,0.698853,0.002234,0.539267,0.600843,0.009999,0.499070,0.624977,0.009522,0.497620,0.657650,0.011491,0.510710,0.682968,0.013147
9,1695021704.575477,0,33.0694,33.0694,18.0757,37.1896,28.3453,1442.7091,72.8363,4662.9686,1.2192,156.7747,95.0213,95.4061,106.2774,114.7392,125.4686,0.025303,0.571786,0.807300,-0.000000,0.506753,0.844540,-0.019213,0.443227,0.802728,-0.020069,0.415094,0.724422,-0.013198,0.432655,0.672183,-0.005774,0.471940,0.667092,-0.034979,0.408333,0.590438,-0.036852,0.372571,0.549195,-0.037932,0.345483,0.513937,-0.040625,0.502037,0.615058,-0.020459,0.451595,0.640549,-0.016695,0.455391,0.691789,-0.005919,0.473184,0.716997,-0.000134,0.523570,0.601582,-0.005951,0.475863,0.634662,-0.005953,0.478546,0.679263,-0.000949,0.494866,0.704116,0.001720,0.541034,0.603472,0.007680,0.502431,0.629056,0.006894,0.502362,0.662631,0.009496,0.516181,0.688378,0.011872
