frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
10,1778170438.729433,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1778170438.793503,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1778170438.840808,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1778170438.901229,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,1778170438.949556,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1778170438.998075,0,,,0.0000,0.0000,0.0000,0.0000,,2920.4290,2.4752,113.8349,434.2519,319.4856,278.7838,257.5230,253.9657,0.000000,0.866591,0.835664,-0.000000,0.809992,0.857502,-0.103683,0.740781,0.785317,-0.135391,0.683614,0.691088,-0.136636,0.637728,0.599981,-0.131038,0.821276,0.593130,-0.144142,0.746092,0.425019,-0.170500,0.693408,0.356603,-0.178554,0.649850,0.302968,-0.180481,0.831568,0.566023,-0.083472,0.707862,0.491430,-0.106248,0.683986,0.581527,-0.095633,0.705334,0.652410,-0.081639,0.824418,0.562334,-0.026640,0.717399,0.505012,-0.053805,0.701296,0.598081,-0.052948,0.721626,0.656859,-0.043120,0.811506,0.558279,0.024728,0.736488,0.542396,0.001346,0.716241,0.603820,-0.005944,0.729517,0.652753,-0.004154
16,1778170439.073149,0,,,0.0000,0.0000,0.0000,0.0000,0.7652,2880.7005,2.6641,138.3156,415.3865,305.4891,263.4829,240.6596,235.9160,0.000000,0.882103,0.869569,-0.000000,0.806670,0.871968,-0.100866,0.741132,0.789825,-0.127543,0.686402,0.703517,-0.121274,0.643100,0.607248,-0.106411,0.808004,0.594415,-0.141042,0.740418,0.436968,-0.164186,0.678206,0.370455,-0.174550,0.633223,0.324130,-0.176768,0.822575,0.578856,-0.071398,0.723856,0.468436,-0.076320,0.674706,0.530843,-0.062061,0.670872,0.600760,-0.050985,0.820605,0.576956,-0.005145,0.737489,0.494405,-0.011655,0.698251,0.559236,-0.011761,0.693875,0.612689,-0.009690,0.815667,0.576166,0.055561,0.758481,0.544559,0.050540,0.721126,0.576647,0.044408,0.708848,0.616612,0.041826
17,1778170439.134775,0,,,0.0000,0.0000,0.0000,0.0000,61.2013,3016.1707,3.3448,132.3164,428.1762,315.3254,273.7831,251.9307,247.9611,0.000000,0.884834,0.875959,-0.000000,0.817531,0.861179,-0.106414,0.748236,0.771169,-0.129303,0.690735,0.682637,-0.120573,0.642703,0.591133,-0.102417,0.816872,0.570278,-0.114817,0.741430,0.416912,-0.131986,0.685588,0.352233,-0.141179,0.637891,0.301323,-0.143933,0.822870,0.559927,-0.046971,0.717824,0.456794,-0.058610,0.671363,0.530827,-0.056336,0.667791,0.610914,-0.049915,0.812917,0.570656,0.015640,0.725873,0.489334,-0.001568,0.693247,0.564875,-0.013334,0.694362,0.624799,-0.014190,0.803723,0.579189,0.072379,0.741706,0.548549,0.060303,0.711681,0.587373,0.049154,0.706635,0.631075,0.045737
18,1778170439.183859,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,1778170439.256706,0,,,0.0000,0.0000,0.0000,0.0000,,2954.1475,2.3053,129.9383,439.2141,336.9144,294.4935,270.5158,263.6368,0.000000,0.905931,0.913716,-0.000000,0.841511,0.876698,-0.093754,0.773470,0.785525,-0.119419,0.710198,0.695767,-0.121531,0.663205,0.605678,-0.114999,0.845720,0.584077,-0.084198,0.761380,0.424206,-0.096359,0.706255,0.359922,-0.101023,0.657708,0.314600,-0.101903,0.848714,0.575423,-0.028557,0.740763,0.462004,-0.047103,0.696524,0.529509,-0.050308,0.690347,0.605142,-0.045832,0.837662,0.594940,0.021997,0.748425,0.499607,-0.000646,0.715980,0.566186,-0.011272,0.715962,0.631266,-0.009662,0.827624,0.613210,0.067078,0.762668,0.564470,0.049237,0.731359,0.594209,0.037330,0.725965,0.634957,0.034928
20,1778170439.323948,0,,,0.0000,0.0000,0.0000,0.0000,19.2787,3055.6413,1.8197,129.4823,447.1162,349.3975,306.7423,281.3163,271.9212,0.000000,0.914654,0.925270,-0.000000,0.852807,0.885822,-0.092393,0.785433,0.796190,-0.118604,0.722545,0.708172,-0.122546,0.673252,0.619418,-0.118252,0.855172,0.591122,-0.077457,0.774331,0.438349,-0.088585,0.719318,0.374015,-0.093900,0.672190,0.328520,-0.095727,0.856644,0.586688,-0.023914,0.751886,0.473587,-0.042107,0.706620,0.538192,-0.046972,0.699909,0.612139,-0.043668,0.844780,0.608480,0.024220,0.757194,0.513096,0.001840,0.723302,0.575297,-0.009863,0.722391,0.638787,-0.009229,0.834682,0.628640,0.066833,0.770200,0.577680,0.048993,0.737722,0.603482,0.036665,0.731173,0.641997,0.033772
21,1778170439.391104,0,,,0.0000,0.0000,0.0000,0.0000,13.2492,2702.6674,3.7220,130.8164,456.4020,362.4283,319.6366,293.5440,283.1001,0.000000,0.923602,0.930911,-0.000000,0.865175,0.892813,-0.095496,0.800225,0.800770,-0.123589,0.738424,0.711241,-0.130221,0.686662,0.622607,-0.129406,0.870502,0.593494,-0.073326,0.791443,0.440783,-0.083107,0.736195,0.377022,-0.090092,0.687503,0.330646,-0.094220,0.869076,0.593610,-0.019555,0.773302,0.478237,-0.039605,0.721496,0.534921,-0.051310,0.705058,0.609942,-0.053076,0.856076,0.616744,0.028573,0.775817,0.516399,0.007181,0.734617,0.571142,-0.009613,0.723358,0.632822,-0.013596,0.844221,0.638531,0.070699,0.786046,0.581209,0.053291,0.748947,0.604714,0.038105,0.735179,0.643251,0.032325
22,1778170439.443733,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,1778170439.528377,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,1778170439.589486,0,,,0.0000,0.0000,0.0000,0.0000,,2303.5085,2.5585,130.9082,501.7148,430.1073,385.4912,355.7606,339.1503,0.000000,0.977879,0.956396,-0.000000,0.937289,0.878595,-0.092911,0.889948,0.763595,-0.116271,0.840010,0.654096,-0.123205,0.794037,0.541729,-0.122905,0.949463,0.570741,-0.016577,0.880389,0.449229,-0.025681,0.820879,0.415884,-0.044998,0.767981,0.411797,-0.056963,0.930379,0.595693,0.029822,0.864688,0.492377,0.022678,0.812286,0.499280,-0.002097,0.775609,0.536050,-0.016393,0.909016,0.631448,0.064930,0.852500,0.549013,0.056941,0.809746,0.556166,0.033310,0.779652,0.572765,0.020553,0.892501,0.668907,0.091567,0.849828,0.607945,0.084435,0.816528,0.604786,0.070243,0.794555,0.620564,0.062633
25,1778170439.668787,0,,,0.0000,0.0000,0.0000,0.0000,0.4041,2884.4305,3.6815,138.1150,534.5273,471.8013,427.0601,395.8629,376.4816,0.000000,0.981839,0.960454,-0.000000,0.960898,0.863888,-0.087255,0.935856,0.730738,-0.106455,0.900007,0.608514,-0.112090,0.854824,0.501291,-0.111397,0.974581,0.568314,-0.005400,0.914166,0.449534,-0.024569,0.857689,0.427453,-0.048577,0.812702,0.452606,-0.059771,0.947422,0.599021,0.035669,0.875998,0.497286,0.010487,0.844840,0.552809,-0.023082,0.833804,0.624901,-0.035884,0.921730,0.636307,0.065012,0.856378,0.556616,0.036341,0.836447,0.604581,0.002739,0.837496,0.657610,-0.008499,0.900105,0.671195,0.087569,0.846733,0.608654,0.065668,0.832309,0.628261,0.044975,0.839567,0.662308,0.037834
26,1778170439.749739,0,,,0.0000,0.0000,0.0000,0.0000,3.6047,3244.7898,2.7753,147.3156,573.1352,512.6106,468.4896,437.2410,417.7658,0.000000,0.976141,0.907963,-0.000000,0.979596,0.811387,-0.060199,0.969351,0.680732,-0.075139,0.933976,0.563366,-0.082743,0.889395,0.485474,-0.085296,0.978756,0.523629,0.000885,0.935022,0.403655,-0.028971,0.886564,0.412386,-0.056774,0.856229,0.460608,-0.069150,0.945530,0.557159,0.024768,0.888826,0.472411,-0.013671,0.867786,0.544584,-0.047726,0.870468,0.613082,-0.058535,0.916187,0.600052,0.039828,0.866525,0.542038,-0.000930,0.858326,0.602672,-0.026163,0.871075,0.665136,-0.028461,0.893361,0.646779,0.050707,0.850190,0.599192,0.020395,0.849115,0.636163,0.008022,0.866486,0.682810,0.010400
27,1778170439.824295,0,,,0.0000,0.0000,0.0000,0.0000,38.5918,5198.8171,2.6387,142.7654,636.7463,575.9453,532.7068,502.2623,483.3522,0.000000,0.964758,0.898669,-0.000000,0.990246,0.772976,-0.026870,0.998727,0.638499,-0.030454,0.974605,0.532137,-0.035713,0.937144,0.460496,-0.037455,0.989451,0.516778,0.031555,0.970703,0.405262,0.003692,0.940437,0.405521,-0.021424,0.923011,0.444098,-0.032136,0.955831,0.539751,0.036226,0.915814,0.442754,-0.000469,0.902883,0.501921,-0.026685,0.909309,0.578807,-0.030827,0.927599,0.572113,0.033244,0.886249,0.520514,-0.003952,0.895591,0.593377,-0.015691,0.919140,0.660931,-0.008435,0.904693,0.611740,0.027471,0.873921,0.579973,0.002906,0.884230,0.631787,-0.000271,0.908608,0.679179,0.008076
28,1778170439.890644,0,,,0.0000,0.0000,0.0000,0.0000,15.2845,9651.2507,3.7186,128.3410,688.0830,636.2478,592.0260,560.7553,540.7564,0.000000,0.995598,0.914349,-0.000000,1.023897,0.784027,-0.010746,1.021633,0.650546,-0.009613,1.003309,0.548262,-0.013228,0.983206,0.477841,-0.014240,0.983567,0.541056,0.031137,0.960816,0.442153,0.009608,0.968348,0.438159,-0.011265,0.985874,0.471492,-0.020988,0.950775,0.557278,0.028346,0.919878,0.460310,0.005433,0.936732,0.482690,-0.014946,0.962509,0.529733,-0.021882,0.924612,0.586859,0.019966,0.896323,0.520517,-0.004844,0.919787,0.565345,-0.015941,0.948714,0.620531,-0.014840,0.906314,0.629878,0.009815,0.889121,0.590419,-0.007950,0.909457,0.622481,-0.011951,0.935807,0.662813,-0.008281
29,1778170439.963519,0,,,0.0000,0.0000,0.0000,0.0000,30.7002,0.0000,0.0000,0.0000,734.4585,685.4266,641.6183,610.4687,590.1889,0.000000,1.011497,0.874370,-0.000000,1.052565,0.772269,-0.026439,1.069718,0.656175,-0.036723,1.041274,0.571536,-0.049391,1.001882,0.529895,-0.059407,1.053388,0.502664,0.010072,1.035968,0.402123,-0.024053,1.030845,0.432588,-0.050707,1.038864,0.482857,-0.063391,1.002424,0.512261,0.010047,0.965680,0.408456,-0.032392,0.968699,0.500267,-0.055048,0.989857,0.582417,-0.055952,0.960595,0.539209,0.003600,0.928042,0.469287,-0.037411,0.942768,0.559119,-0.041766,0.968260,0.631406,-0.029586,0.929694,0.582781,-0.005121,0.906691,0.542424,-0.032542,0.923338,0.601837,-0.030004,0.949650,0.648363,-0.017256
30,1778170440.025626,0,,,0.0000,0.0000,0.0000,0.0000,24.3789,0.0000,0.0000,0.0000,742.6917,706.1677,661.9468,628.9337,605.5251,0.000000,1.029815,0.887481,-0.000000,1.091145,0.779645,-0.015883,1.130905,0.665819,-0.014493,1.146816,0.568612,-0.017728,1.140196,0.507820,-0.016418,1.073812,0.524963,0.043118,1.041835,0.430573,0.014796,1.042589,0.494365,-0.011394,1.057609,0.563849,-0.022627,1.023334,0.533074,0.042488,0.987677,0.425755,0.007753,0.993968,0.525486,-0.016249,1.013796,0.609989,-0.019183,0.979053,0.556655,0.034186,0.944182,0.472139,0.002371,0.960786,0.565915,-0.003701,0.984566,0.641326,0.005568,0.944022,0.596629,0.024015,0.914699,0.535523,0.006430,0.931540,0.598760,0.010024,0.956947,0.652696,0.021975
31,1778170440.091027,0,,,0.0000,0.0000,0.0000,0.0000,22.8580,0.0000,0.0000,0.0000,766.6940,718.1715,674.9604,643.6532,622.5018,0.000000,1.038730,0.868355,-0.000000,1.094529,0.749336,-0.018028,1.128838,0.643832,-0.015514,1.147985,0.552169,-0.016658,1.139583,0.494597,-0.013976,1.085388,0.521686,0.050514,1.073452,0.425102,0.032587,1.072600,0.446338,0.011296,1.074807,0.488361,0.001208,1.034132,0.532666,0.052163,1.010583,0.418432,0.030361,1.016685,0.485064,0.009555,1.027071,0.549327,0.004558,0.988180,0.563437,0.045781,0.964635,0.476824,0.021493,0.978637,0.555763,0.013649,0.993984,0.620968,0.018528,0.949498,0.614006,0.037309,0.931581,0.543784,0.024953,0.944609,0.593481,0.028507,0.962949,0.642061,0.037400
32,1778170440.167992,0,,,0.0000,0.0000,0.0000,0.0000,16.3800,0.0000,0.0000,0.0000,775.0400,708.1060,666.0831,637.8601,621.6318,0.000000,1.050341,0.859562,0.000000,1.100129,0.741306,-0.019486,1.112481,0.647864,-0.017127,1.101040,0.561326,-0.018128,1.075260,0.499137,-0.017326,1.099408,0.530424,0.052429,1.085799,0.437144,0.043675,1.076476,0.376713,0.033158,1.065008,0.367254,0.030411,1.045396,0.535958,0.056237,1.026770,0.415113,0.040867,1.023436,0.439295,0.030531,1.021153,0.473202,0.035295,1.000741,0.562846,0.051769,0.978546,0.478135,0.029017,0.992530,0.557662,0.026068,1.005342,0.614547,0.037194,0.958350,0.614465,0.045225,0.945126,0.541359,0.033632,0.957602,0.590869,0.038710,0.975000,0.636719,0.050261
