frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1691992430.701680,0,-74.6391,-74.6391,0.0000,0.0000,0.0000,0.0000,,2638.2894,0.0000,152.9043,48.2841,127.6324,131.7620,133.0480,134.1000,0.011235,0.592345,0.844164,-0.000000,0.525162,0.870800,-0.015085,0.472737,0.818494,-0.024075,0.460683,0.733106,-0.025958,0.477672,0.675709,-0.028581,0.507249,0.748614,-0.063526,0.444367,0.640784,-0.075418,0.411310,0.590227,-0.075712,0.386531,0.550035,-0.075506,0.540608,0.690545,-0.056591,0.472362,0.598184,-0.063592,0.458939,0.627694,-0.047598,0.464284,0.659023,-0.034694,0.565547,0.658761,-0.047425,0.502414,0.593533,-0.051504,0.491708,0.629781,-0.035370,0.501359,0.661594,-0.022832,0.583589,0.640716,-0.038742,0.532094,0.595044,-0.039990,0.520828,0.621264,-0.029165,0.530169,0.648039,-0.020311
1,1691992430.710013,0,69.3955,69.3955,144.0346,144.0346,72.0173,1087.6068,61.5866,2926.5185,1.5026,153.3897,44.8889,126.3152,130.0264,130.9827,132.0344,0.010346,0.591892,0.846337,0.000000,0.524516,0.871619,-0.012787,0.471352,0.815326,-0.020724,0.460531,0.729953,-0.022068,0.477640,0.674804,-0.024331,0.506483,0.750254,-0.061615,0.444831,0.640141,-0.071736,0.411442,0.588815,-0.070773,0.386026,0.547946,-0.069807,0.540066,0.692128,-0.055767,0.472266,0.597925,-0.061927,0.454384,0.622208,-0.046159,0.455554,0.649790,-0.033371,0.565287,0.659141,-0.047160,0.500686,0.590327,-0.050013,0.485951,0.625751,-0.032697,0.492934,0.657905,-0.019281,0.583323,0.640066,-0.038945,0.531439,0.593816,-0.038927,0.518281,0.620676,-0.026720,0.526809,0.647581,-0.016669
2,1691992430.718346,0,76.2811,76.2811,75.4601,-68.5745,69.5783,471.0514,65.7275,2562.5176,1.7455,156.1188,51.9454,124.3954,128.2756,129.2071,130.4168,0.011046,0.592499,0.849125,0.000000,0.525643,0.872733,-0.014817,0.473293,0.820011,-0.023313,0.462027,0.734237,-0.023735,0.477557,0.674964,-0.024708,0.508156,0.752359,-0.068572,0.446224,0.639053,-0.079310,0.412601,0.587158,-0.078737,0.386701,0.545736,-0.077812,0.540987,0.693989,-0.060268,0.472791,0.599894,-0.064488,0.455519,0.623229,-0.046944,0.456506,0.650122,-0.033641,0.565094,0.660793,-0.049013,0.500172,0.592135,-0.049872,0.486393,0.628062,-0.031651,0.492978,0.660739,-0.018226,0.582685,0.640851,-0.038209,0.530268,0.596878,-0.036657,0.516681,0.623398,-0.023978,0.524144,0.651211,-0.013910
3,1691992430.726680,0,73.4773,73.4773,49.3721,-26.0880,63.9987,404.8394,74.3869,3625.4689,1.3162,154.8256,53.0822,121.6434,126.2721,127.8436,130.0581,0.011720,0.591843,0.847664,0.000000,0.524718,0.871401,-0.013618,0.472998,0.817347,-0.021931,0.462565,0.730797,-0.023022,0.478506,0.673051,-0.024831,0.507103,0.748642,-0.064133,0.446099,0.637807,-0.074673,0.412846,0.587318,-0.074091,0.387549,0.547136,-0.073247,0.540252,0.691213,-0.057032,0.472730,0.598879,-0.061722,0.457712,0.624864,-0.044696,0.461612,0.652587,-0.031616,0.564825,0.659271,-0.047230,0.500591,0.591123,-0.049208,0.487604,0.627324,-0.031597,0.495423,0.659622,-0.018475,0.582696,0.640441,-0.037783,0.530780,0.595659,-0.037063,0.518335,0.622048,-0.024787,0.526843,0.648863,-0.015026
4,1691992430.735013,0,-74.2412,-74.2412,0.0995,-49.2727,72.2891,192.5647,77.5471,2390.4907,0.5452,155.0602,52.5844,125.2342,129.4138,130.7571,132.1527,0.011483,0.591750,0.845814,0.000000,0.524258,0.869784,-0.014138,0.472327,0.816635,-0.023864,0.460663,0.730861,-0.026599,0.474807,0.672526,-0.030066,0.506430,0.747999,-0.064919,0.445819,0.638256,-0.076207,0.412613,0.586839,-0.075947,0.387207,0.546690,-0.075240,0.540077,0.690311,-0.058330,0.472704,0.598265,-0.064071,0.454230,0.619825,-0.047399,0.454156,0.645676,-0.034299,0.565203,0.658050,-0.049058,0.500484,0.590957,-0.051212,0.485590,0.624104,-0.032320,0.491839,0.655473,-0.018145,0.582904,0.639589,-0.040359,0.530358,0.595127,-0.040195,0.516850,0.620874,-0.027188,0.524748,0.646956,-0.016471
5,1691992430.743346,0,-76.6596,-76.6596,-36.5138,-36.6133,72.7876,344.0959,56.8760,2843.7526,1.1773,152.5309,51.6469,124.6798,128.3583,129.2937,130.4266,0.010827,0.592648,0.845272,0.000000,0.524882,0.872178,-0.016785,0.471779,0.816967,-0.027182,0.460580,0.728945,-0.029633,0.477502,0.669942,-0.032925,0.506765,0.749636,-0.069367,0.446171,0.636590,-0.079320,0.413038,0.585373,-0.077720,0.387604,0.546175,-0.076665,0.540954,0.691849,-0.061187,0.474142,0.597074,-0.065446,0.457304,0.620061,-0.048183,0.457938,0.647142,-0.035652,0.566056,0.659153,-0.050298,0.502945,0.592422,-0.050716,0.490440,0.626619,-0.032682,0.497397,0.657509,-0.020387,0.583473,0.639977,-0.040202,0.531878,0.595570,-0.039364,0.519957,0.621244,-0.027800,0.528004,0.646776,-0.019120
6,1691992430.751680,0,-71.5587,-71.5587,-36.9600,-0.4462,73.0339,149.8383,77.9973,2965.7707,2.0223,153.4174,49.9933,125.3420,128.2037,128.1646,128.5316,0.010263,0.594121,0.847333,0.000000,0.526830,0.874226,-0.013966,0.473812,0.818558,-0.022662,0.461496,0.729217,-0.024129,0.475459,0.670531,-0.026211,0.508623,0.751549,-0.064038,0.448725,0.637859,-0.073623,0.415740,0.585855,-0.072801,0.389690,0.546566,-0.072299,0.541788,0.692500,-0.057000,0.474725,0.601786,-0.060417,0.456128,0.620978,-0.044360,0.455231,0.644799,-0.033032,0.566185,0.658557,-0.047156,0.500773,0.592141,-0.046813,0.485562,0.623806,-0.028531,0.491297,0.655486,-0.016254,0.583052,0.638477,-0.038010,0.531004,0.594834,-0.036667,0.516467,0.618997,-0.024732,0.522497,0.644935,-0.015710
7,1691992430.760013,0,-68.6019,-68.6019,-35.5198,1.4402,58.5588,288.1757,52.7536,3353.8664,1.2579,153.6798,46.0809,125.8950,128.2130,128.1461,128.4508,0.008959,0.594353,0.847250,-0.000000,0.525773,0.871376,-0.012252,0.474011,0.816400,-0.020337,0.463859,0.729226,-0.022352,0.479003,0.672281,-0.025155,0.507332,0.749027,-0.058155,0.448535,0.637549,-0.068744,0.415961,0.586982,-0.069390,0.390171,0.548503,-0.069856,0.540513,0.689579,-0.052580,0.474130,0.601834,-0.057922,0.459968,0.627501,-0.043865,0.463480,0.654785,-0.033355,0.565677,0.656041,-0.044441,0.501108,0.591254,-0.046341,0.488551,0.625650,-0.029887,0.496937,0.657705,-0.018223,0.583488,0.636363,-0.036764,0.531484,0.593630,-0.036937,0.518332,0.619526,-0.025781,0.526142,0.645138,-0.016954
8,1691992430.768346,0,-69.3309,-69.3309,1.2276,36.7474,3.0189,168.0397,11.3215,3814.1644,1.1294,156.0826,49.9166,124.5396,126.9910,126.7787,126.7136,0.008825,0.592846,0.847053,0.000000,0.524759,0.869833,-0.012721,0.474731,0.816179,-0.021390,0.464785,0.730853,-0.023451,0.478232,0.673246,-0.026141,0.507065,0.747453,-0.061310,0.448612,0.635933,-0.071534,0.416367,0.585165,-0.071138,0.391065,0.546583,-0.070473,0.540590,0.690734,-0.055064,0.474647,0.599806,-0.059707,0.455998,0.618991,-0.044244,0.455089,0.642523,-0.032610,0.565601,0.658786,-0.046086,0.501334,0.591844,-0.047263,0.486476,0.623782,-0.029506,0.492512,0.654796,-0.016676,0.583224,0.639948,-0.037589,0.531514,0.594807,-0.036516,0.517216,0.619366,-0.024023,0.523500,0.645439,-0.014108
9,1691992430.776680,0,69.7684,69.7684,36.6070,35.3794,56.5927,223.7898,4.6795,3620.5079,2.4089,152.9946,53.2714,125.7060,129.9185,130.8932,131.5493,0.011467,0.593953,0.847752,-0.000000,0.525600,0.872708,-0.014341,0.473444,0.818188,-0.023220,0.463196,0.730677,-0.025237,0.479661,0.673318,-0.028122,0.508051,0.744819,-0.062513,0.447605,0.636681,-0.071637,0.414506,0.586483,-0.070658,0.388490,0.548587,-0.070156,0.541550,0.688228,-0.055484,0.475062,0.600874,-0.059357,0.457278,0.622109,-0.044101,0.457169,0.647528,-0.033086,0.566721,0.657410,-0.045795,0.504012,0.595290,-0.046359,0.490625,0.627071,-0.029826,0.497725,0.657972,-0.018364,0.584023,0.639641,-0.036752,0.533074,0.595717,-0.036042,0.519378,0.619501,-0.025033,0.525835,0.645083,-0.016535
