frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1694844796.379066,1,-10.2877,-10.2877,0.0000,0.0000,0.0000,0.0000,,5021.8772,0.0000,134.0239,63.2260,118.1109,135.5365,147.5041,159.3666,0.038846,0.574919,0.838920,-0.000000,0.501508,0.819461,0.005683,0.448762,0.738026,0.008574,0.434557,0.641452,0.013301,0.453467,0.589692,0.016962,0.476892,0.624880,-0.016685,0.453768,0.495356,-0.016682,0.439097,0.425636,-0.015699,0.427693,0.373598,-0.016203,0.525292,0.593501,-0.015597,0.491713,0.521084,-0.006092,0.483020,0.561219,0.009050,0.488642,0.608736,0.017565,0.566898,0.592150,-0.012341,0.529660,0.538215,-0.005562,0.522034,0.572348,0.006052,0.529757,0.615581,0.011770,0.600644,0.599938,-0.007663,0.569624,0.548697,-0.000770,0.561344,0.577707,0.009822,0.567985,0.616502,0.016573
1,1694844796.387399,1,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,1694844796.395732,1,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,1694844796.404066,1,-6.8173,-6.8173,3.4704,0.0000,1.7352,134.6177,,5155.4520,0.8822,133.1559,65.4496,115.4763,132.9673,145.1121,157.4630,0.041139,0.573880,0.837448,-0.000000,0.500478,0.817375,0.004590,0.449993,0.733992,0.008505,0.435998,0.637094,0.014621,0.454023,0.583995,0.019809,0.478983,0.621496,-0.015736,0.454159,0.496561,-0.014889,0.439994,0.428775,-0.013540,0.429929,0.375750,-0.013603,0.527606,0.591550,-0.013984,0.493389,0.520232,-0.003205,0.482453,0.559513,0.012040,0.487569,0.606758,0.020665,0.568880,0.591809,-0.010334,0.531350,0.536091,-0.003356,0.520835,0.568385,0.007358,0.527126,0.609233,0.012685,0.602533,0.600822,-0.005320,0.570449,0.546959,0.002465,0.559623,0.572929,0.013269,0.565110,0.611575,0.020054
4,1694844796.412399,1,-0.9404,-0.9404,4.6736,1.2033,3.8579,3754.6028,80.4508,5309.0791,0.7533,132.0494,68.2361,115.2315,132.8746,144.7332,156.6853,0.042595,0.575645,0.836084,-0.000000,0.500114,0.819432,0.006120,0.449264,0.735355,0.012034,0.434642,0.641014,0.020418,0.452406,0.588062,0.027971,0.477497,0.620481,-0.012783,0.455139,0.495539,-0.008874,0.440791,0.427857,-0.005478,0.431103,0.374719,-0.004246,0.526278,0.590403,-0.010457,0.493051,0.520778,0.002924,0.483315,0.562419,0.019456,0.490538,0.610382,0.028890,0.567257,0.589631,-0.006066,0.530674,0.534295,0.002540,0.521817,0.570466,0.012894,0.529371,0.612172,0.017876,0.600791,0.597611,-0.000082,0.568640,0.544564,0.008793,0.559272,0.573186,0.019158,0.566072,0.612870,0.025438
5,1694844796.420732,1,7.8587,7.8587,6.0488,1.3752,6.8741,3086.4306,70.5616,6210.8380,1.1430,133.0895,69.3527,117.8551,136.1963,148.5227,160.5784,0.043479,0.573088,0.835787,-0.000000,0.499586,0.816356,0.005756,0.449028,0.736423,0.009606,0.435014,0.641255,0.015615,0.452650,0.587414,0.020586,0.478175,0.619832,-0.016769,0.453284,0.493585,-0.015298,0.438678,0.424923,-0.013270,0.428111,0.371843,-0.012724,0.525744,0.589423,-0.014716,0.492066,0.521487,-0.002171,0.482154,0.560655,0.014330,0.488237,0.607661,0.023261,0.566822,0.589567,-0.010468,0.530169,0.537281,-0.002283,0.521324,0.571076,0.008509,0.528648,0.612468,0.013419,0.600796,0.598045,-0.004617,0.569441,0.547467,0.004160,0.560094,0.575456,0.015145,0.566470,0.614581,0.021777
6,1694844796.429066,1,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1694844796.437399,1,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1694844796.445732,1,16.3166,16.3166,6.6511,0.0000,9.7332,1920.7860,,4465.6239,0.6844,140.8943,70.9923,118.3288,136.2648,148.0174,159.9486,0.044633,0.573534,0.836217,-0.000000,0.500186,0.817262,0.002883,0.448486,0.736710,0.004614,0.434769,0.640647,0.008644,0.453577,0.588170,0.011691,0.477867,0.622644,-0.019444,0.453697,0.494546,-0.020684,0.438994,0.424439,-0.020148,0.428249,0.371499,-0.020783,0.526482,0.592510,-0.018083,0.491167,0.521214,-0.010928,0.482581,0.561854,0.002997,0.488957,0.609873,0.011220,0.568095,0.591662,-0.014807,0.529564,0.538549,-0.010578,0.521966,0.573598,0.000202,0.529544,0.616133,0.006052,0.602095,0.599859,-0.010310,0.569133,0.548999,-0.005185,0.560724,0.577727,0.004961,0.566924,0.616822,0.011786
9,1694844796.454066,1,12.4584,12.4584,4.8189,-1.8322,8.5299,2566.8305,45.4729,5550.4930,1.0908,137.6011,67.3064,118.9376,137.7231,149.9092,161.6088,0.041693,0.574585,0.832540,-0.000000,0.500090,0.817129,0.006223,0.448036,0.736042,0.012407,0.435234,0.640514,0.022842,0.455726,0.588670,0.032497,0.476214,0.621661,-0.020210,0.453063,0.493329,-0.017705,0.438285,0.424436,-0.017057,0.427343,0.369535,-0.017857,0.524817,0.588972,-0.015481,0.489590,0.523895,0.006344,0.480758,0.568505,0.027737,0.487760,0.616105,0.037531,0.565108,0.588034,-0.008586,0.527157,0.536823,0.007349,0.519956,0.576164,0.019386,0.527997,0.619118,0.022803,0.599678,0.597819,-0.000034,0.567984,0.549633,0.013347,0.560137,0.578811,0.024789,0.566187,0.620211,0.030383
