frame_id,timestamp,contact_label,dist_raw,dist_local,v_n,a_n,sigma_d,v_t,approach_theta,shadow_score,flow_mag,brightness_contact,dist2d_palm_0,dist2d_palm_5,dist2d_palm_9,dist2d_palm_13,dist2d_palm_17,hull_overlap_ratio,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
0,1691926913.101810,0,19.4198,19.4198,0.0000,0.0000,0.0000,0.0000,,8255.2129,0.0000,146.3295,260.8130,137.6740,91.4302,64.6057,72.4288,0.000097,0.717287,0.999681,-0.000000,0.638597,0.976142,-0.024122,0.574622,0.895341,-0.036306,0.541413,0.793570,-0.042473,0.530036,0.713468,-0.045287,0.629573,0.747143,-0.032961,0.574493,0.622405,-0.037793,0.542273,0.577089,-0.037238,0.519336,0.543638,-0.037534,0.676085,0.710722,-0.019895,0.607887,0.645381,-0.023911,0.590866,0.687579,-0.016642,0.593252,0.726460,-0.011998,0.708803,0.701318,-0.007269,0.642510,0.651065,-0.012414,0.626246,0.686265,-0.003876,0.625924,0.720070,0.001886,0.732274,0.703762,0.004105,0.678518,0.659078,-0.000530,0.658545,0.681602,0.003927,0.653520,0.709677,0.008896
1,1691926913.110143,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,1691926913.118476,0,-18.0974,-18.0974,-37.5171,0.0000,18.7586,12896.2320,,7801.1334,1.2952,141.8241,260.3859,143.1056,96.6619,67.6818,71.1958,0.000000,0.716953,0.991063,-0.000000,0.639773,0.972903,-0.024814,0.576917,0.897565,-0.038524,0.543394,0.797808,-0.045935,0.532174,0.717917,-0.050105,0.630531,0.750456,-0.035291,0.576434,0.625724,-0.039458,0.544250,0.581597,-0.037596,0.521073,0.550262,-0.037036,0.675950,0.710176,-0.021288,0.607095,0.650051,-0.024000,0.594151,0.701117,-0.016275,0.600488,0.742096,-0.012012,0.707698,0.697643,-0.007425,0.641069,0.651398,-0.010414,0.627258,0.692444,-0.001301,0.629583,0.728150,0.003711,0.730165,0.697636,0.005198,0.675337,0.655181,0.002299,0.656637,0.679836,0.007062,0.652911,0.707567,0.011477
3,1691926913.126810,0,15.2916,15.2916,-2.0641,35.4531,16.7975,295.9989,58.6079,8567.9650,1.6733,145.9699,265.2522,144.7221,97.9698,69.5611,74.7269,0.000000,0.716867,0.992242,-0.000000,0.639242,0.972725,-0.023228,0.577843,0.899059,-0.035763,0.544544,0.799934,-0.042397,0.533242,0.718746,-0.045994,0.632719,0.749916,-0.031979,0.578597,0.628160,-0.036175,0.546460,0.582909,-0.034681,0.522728,0.549427,-0.034359,0.678231,0.709871,-0.019478,0.608932,0.653402,-0.023159,0.596117,0.705975,-0.016003,0.603465,0.749172,-0.011638,0.710056,0.697480,-0.007303,0.642266,0.651760,-0.012436,0.628062,0.694927,-0.004211,0.631381,0.733094,0.001114,0.732875,0.696965,0.003894,0.677100,0.653281,-0.000564,0.658354,0.678322,0.003751,0.655861,0.706511,0.008319
4,1691926913.135143,0,-7.3911,-7.3911,-8.9370,-6.8729,15.5872,6539.1828,41.1121,8196.8622,1.6507,142.5440,267.6355,146.8074,100.6688,71.9711,75.2734,0.000000,0.717568,0.993883,-0.000000,0.639533,0.971787,-0.021865,0.578216,0.898659,-0.034007,0.545479,0.799359,-0.040744,0.533613,0.719003,-0.044381,0.633034,0.750932,-0.031813,0.576314,0.624353,-0.035193,0.544892,0.582983,-0.032231,0.522939,0.554317,-0.030596,0.678469,0.709870,-0.019690,0.607140,0.651199,-0.022875,0.595652,0.703315,-0.015947,0.604014,0.744992,-0.011891,0.710451,0.696937,-0.007483,0.641732,0.650504,-0.011317,0.628331,0.692546,-0.003062,0.632085,0.729507,0.001858,0.732452,0.696815,0.003858,0.677399,0.652577,0.001082,0.658596,0.676157,0.005865,0.655088,0.703183,0.010399
5,1691926913.143476,0,-11.0389,-11.0389,-7.6147,1.3223,14.9285,5136.9837,12.2137,8124.4471,1.7716,146.9568,266.2781,144.1638,98.2207,71.2326,77.5156,0.000000,0.716916,0.997393,-0.000000,0.638919,0.973252,-0.021292,0.577762,0.898705,-0.031743,0.545881,0.796977,-0.036888,0.533900,0.716623,-0.038889,0.634674,0.749054,-0.029469,0.579187,0.624610,-0.033910,0.547810,0.579796,-0.032426,0.524030,0.548503,-0.031691,0.679789,0.707306,-0.017831,0.606229,0.647525,-0.022291,0.592345,0.694448,-0.014943,0.597918,0.735505,-0.009759,0.711758,0.693671,-0.006529,0.640461,0.649110,-0.012152,0.624541,0.688529,-0.003949,0.625776,0.724394,0.002096,0.733418,0.692772,0.003852,0.676284,0.651474,-0.000955,0.653854,0.673289,0.002842,0.647071,0.699098,0.007506
6,1691926913.151810,0,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1691926913.160143,0,-5.6492,-5.6492,3.1121,0.0000,11.1820,160.2995,,8188.0303,0.9690,143.9437,269.9126,148.4698,102.6033,74.6924,78.1884,0.000000,0.716965,0.995387,-0.000000,0.639263,0.973865,-0.021561,0.578695,0.896191,-0.031404,0.547255,0.793986,-0.035965,0.535649,0.715076,-0.037533,0.635011,0.745794,-0.026241,0.582201,0.626157,-0.029439,0.550985,0.583059,-0.028377,0.527647,0.552303,-0.028441,0.680145,0.707490,-0.014608,0.610131,0.651075,-0.018592,0.595903,0.700490,-0.012782,0.601667,0.742512,-0.008955,0.711438,0.697010,-0.003466,0.643219,0.651810,-0.009675,0.627357,0.691807,-0.003027,0.628658,0.728908,0.001901,0.733472,0.698163,0.006832,0.678421,0.654370,0.001526,0.657897,0.676660,0.004958,0.652863,0.703633,0.009263
8,1691926913.168476,0,-4.4199,-4.4199,-4.9279,-8.0399,9.2399,5347.5690,1.4355,7611.9073,1.1480,148.9483,268.2397,146.0965,100.1146,72.8567,78.8956,0.000000,0.715959,0.996869,-0.000000,0.639593,0.972073,-0.020993,0.579892,0.898690,-0.032248,0.547025,0.799836,-0.037773,0.536203,0.718940,-0.040373,0.635634,0.752434,-0.032878,0.580467,0.628094,-0.034710,0.549449,0.582679,-0.030221,0.525890,0.548246,-0.027875,0.680559,0.712259,-0.020606,0.608611,0.652271,-0.022854,0.595390,0.701841,-0.013982,0.601811,0.744336,-0.008395,0.712608,0.699780,-0.007940,0.642676,0.651543,-0.011626,0.627889,0.693759,-0.002496,0.630436,0.732416,0.003428,0.734671,0.699187,0.004070,0.678483,0.653872,0.000412,0.658518,0.678297,0.005066,0.654694,0.706930,0.009952
9,1691926913.176810,0,-3.5367,-3.5367,0.9636,5.8915,2.6527,16.6077,4.2292,8159.2413,1.5565,147.7639,267.6187,147.9739,101.7908,72.9794,76.5228,0.000000,0.716782,0.997931,-0.000000,0.640347,0.972224,-0.022020,0.578952,0.896446,-0.033983,0.545805,0.798367,-0.039646,0.534458,0.718915,-0.042271,0.634862,0.751057,-0.036595,0.578883,0.622545,-0.037280,0.547760,0.580715,-0.031282,0.526252,0.552090,-0.027834,0.680055,0.712478,-0.022917,0.609598,0.651900,-0.022732,0.596900,0.704299,-0.013013,0.604041,0.746359,-0.007777,0.711935,0.701225,-0.008596,0.643928,0.653310,-0.009635,0.630233,0.695483,-0.000518,0.632738,0.733135,0.004077,0.733539,0.701379,0.005058,0.678609,0.657252,0.003573,0.660179,0.682443,0.008446,0.656608,0.710964,0.012619
