frame_id,timestamp,contact_label,dist_raw,v_n,sigma_d,v_t,shadow_score,flow_mag,lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z
408,1776956162.276498,1,-105.9858,-50.4606,99.9427,57.1667,477.1875,0.4500,0.662645,0.783347,-0.000001,0.567248,0.784930,0.019388,0.500324,0.719864,0.055727,0.472384,0.654972,0.102876,0.465538,0.603191,0.150826,0.480216,0.570791,0.022221,0.423053,0.512144,0.068237,0.388522,0.489147,0.090713,0.360966,0.464697,0.102602,0.530122,0.533354,0.050137,0.487269,0.544150,0.130376,0.493993,0.610677,0.166629,0.500608,0.651288,0.177014,0.574572,0.529283,0.082123,0.528384,0.552695,0.152961,0.540715,0.621247,0.153105,0.557323,0.658897,0.135165,0.604116,0.518756,0.117407,0.571757,0.552337,0.162540,0.575530,0.598526,0.159172,0.589749,0.637279,0.146429
409,1776956162.355881,1,106.7811,0.6748,102.5874,3.9933,440.8390,0.2629,0.661225,0.780372,-0.000001,0.564994,0.781991,0.021707,0.500509,0.717460,0.058857,0.474196,0.653781,0.107287,0.465336,0.601608,0.156053,0.478128,0.569000,0.018694,0.422892,0.513787,0.065768,0.388696,0.491135,0.089816,0.361799,0.468011,0.102748,0.528972,0.535911,0.047047,0.485087,0.542830,0.129369,0.494716,0.612679,0.167111,0.502445,0.653896,0.177482,0.573665,0.531957,0.080227,0.528267,0.551260,0.153177,0.544240,0.621247,0.152516,0.562518,0.657592,0.132462,0.603125,0.518846,0.117275,0.572504,0.551060,0.163318,0.578967,0.598440,0.158788,0.594131,0.635757,0.144018
410,1776956162.437540,1,-112.1198,-1.3484,85.1953,19.2342,577.5887,0.4811,0.660739,0.780104,-0.000001,0.564662,0.783371,0.021510,0.499200,0.719544,0.060233,0.473856,0.656366,0.109886,0.467620,0.604437,0.160106,0.478726,0.569778,0.024789,0.422763,0.515822,0.072968,0.388373,0.493998,0.096068,0.360823,0.470438,0.107943,0.529057,0.534940,0.052165,0.485583,0.548457,0.134293,0.493789,0.616826,0.169541,0.501712,0.657338,0.178492,0.573229,0.531522,0.083943,0.527112,0.555310,0.156644,0.540879,0.624688,0.155218,0.558076,0.660401,0.135238,0.602750,0.519928,0.119255,0.570969,0.553312,0.165025,0.576554,0.599358,0.160687,0.591524,0.636397,0.146644
411,1776956162.526069,1,109.4643,52.1086,104.8334,53.9058,561.7862,0.8251,0.660603,0.780213,-0.000001,0.564253,0.784562,0.020650,0.498459,0.719133,0.058967,0.473385,0.655560,0.108610,0.466719,0.603746,0.158471,0.478199,0.571397,0.021361,0.422290,0.517168,0.069879,0.387930,0.495356,0.093773,0.360176,0.471787,0.106042,0.528580,0.536804,0.049177,0.485600,0.551075,0.130711,0.494394,0.619766,0.165326,0.502209,0.660464,0.173720,0.573037,0.532727,0.081669,0.527028,0.558935,0.153216,0.542763,0.629208,0.149914,0.560853,0.665209,0.128609,0.602148,0.520251,0.117909,0.570121,0.558327,0.162162,0.577332,0.605631,0.156117,0.593451,0.642548,0.140810
412,1776956162.602137,1,112.2016,54.5469,107.0912,70.4963,729.6936,0.3597,0.660856,0.782141,-0.000001,0.564805,0.785500,0.020540,0.498921,0.719012,0.058380,0.474082,0.653181,0.107477,0.467386,0.599469,0.156793,0.477811,0.573354,0.021429,0.421675,0.516846,0.070496,0.387478,0.494014,0.095175,0.360300,0.469913,0.108085,0.528468,0.539003,0.049554,0.485262,0.551237,0.132168,0.494218,0.620834,0.167856,0.502029,0.661651,0.176962,0.572931,0.535054,0.082337,0.527216,0.559108,0.155084,0.542818,0.629942,0.152355,0.560991,0.666154,0.131216,0.602259,0.522601,0.118835,0.570536,0.559055,0.164414,0.577450,0.607372,0.158934,0.593526,0.645586,0.143852
413,1776956162.690837,1,-111.4991,-54.5701,108.4241,53.4179,471.7935,0.7525,0.662720,0.782686,-0.000001,0.566952,0.786083,0.019475,0.500403,0.723187,0.056283,0.472864,0.656617,0.103807,0.465821,0.604395,0.152319,0.480312,0.570789,0.023689,0.423212,0.514292,0.071322,0.389632,0.492082,0.095446,0.362695,0.467970,0.108365,0.530142,0.532492,0.050831,0.487219,0.543930,0.131358,0.492993,0.609976,0.167367,0.499171,0.650341,0.177648,0.574480,0.528783,0.082023,0.528816,0.555176,0.151637,0.541225,0.623118,0.150737,0.557644,0.659923,0.132506,0.604116,0.518469,0.116629,0.571428,0.552992,0.160530,0.575384,0.599002,0.156754,0.589333,0.637993,0.143989
414,1776956162.774958,1,123.9893,59.0273,111.3277,49.1937,167.0385,2.2435,0.669265,0.777399,-0.000001,0.571866,0.781133,0.026793,0.505998,0.716015,0.065024,0.475100,0.650437,0.112883,0.467820,0.597272,0.161857,0.486221,0.563647,0.028270,0.426620,0.515381,0.077789,0.392827,0.496031,0.104467,0.366659,0.473901,0.119460,0.536831,0.524095,0.054080,0.487952,0.530702,0.139194,0.494993,0.595427,0.181099,0.501787,0.634912,0.195172,0.581833,0.519778,0.084737,0.531104,0.535382,0.159514,0.540258,0.599484,0.166190,0.556911,0.636381,0.152606,0.614105,0.511678,0.119407,0.576589,0.534102,0.169755,0.577615,0.579478,0.173105,0.591350,0.620736,0.165042
415,1776956162.862242,1,96.6395,-3.2062,89.2537,73.2722,122.2978,1.7952,0.682169,0.765370,-0.000001,0.587149,0.777731,0.020829,0.512760,0.707730,0.056249,0.482249,0.631592,0.100789,0.486829,0.572028,0.147133,0.504650,0.543657,0.023689,0.439905,0.485747,0.064289,0.402625,0.468866,0.083184,0.372447,0.447673,0.092735,0.554549,0.496765,0.046821,0.500365,0.506840,0.121425,0.500731,0.572018,0.159513,0.508638,0.614905,0.173180,0.598468,0.494545,0.073514,0.543571,0.512555,0.140076,0.544643,0.574817,0.151665,0.558740,0.612161,0.144482,0.632011,0.495531,0.102775,0.591144,0.512748,0.149630,0.587160,0.557833,0.158568,0.600375,0.600634,0.156743
416,1776956162.936889,0,-66.1893,-44.5977,99.2986,229.2699,2937.7141,1.2864,0.707168,0.752146,-0.000000,0.612987,0.768402,0.005545,0.531729,0.693679,0.028111,0.498769,0.603868,0.056306,0.509218,0.539692,0.084547,0.533359,0.515923,0.019317,0.465966,0.455259,0.050055,0.428944,0.430587,0.061353,0.397001,0.400133,0.064060,0.581682,0.464665,0.035542,0.528625,0.493739,0.079341,0.530555,0.566758,0.095558,0.542071,0.608503,0.099366,0.625491,0.459454,0.053878,0.570689,0.500840,0.091615,0.574841,0.566634,0.091163,0.592459,0.604826,0.082048,0.658025,0.465777,0.073377,0.612920,0.498586,0.100852,0.613188,0.547426,0.104347,0.632520,0.589243,0.102266
417,1776956163.023817,0,52.1070,40.9015,92.1238,379.3129,7329.2881,2.0418,0.737092,0.730878,-0.000001,0.642410,0.748819,-0.004349,0.558971,0.660508,0.016927,0.526901,0.562263,0.046592,0.543337,0.507121,0.078092,0.567201,0.482250,0.006103,0.489610,0.411210,0.031233,0.446933,0.383825,0.042103,0.416204,0.349155,0.045421,0.616151,0.433253,0.024989,0.558647,0.456668,0.060731,0.562841,0.534241,0.077242,0.581291,0.573603,0.083341,0.658760,0.428705,0.044937,0.602401,0.460170,0.075126,0.606811,0.526476,0.076155,0.626267,0.560461,0.070019,0.692313,0.435133,0.064981,0.645634,0.458079,0.087202,0.645630,0.504914,0.090206,0.664578,0.543256,0.088938
418,1776956163.105881,0,65.0174,-14.7430,65.2481,569.9612,3229.1358,3.7390,0.782685,0.722958,-0.000001,0.684985,0.733861,-0.010774,0.598217,0.644568,0.005545,0.561860,0.541224,0.031108,0.575338,0.488629,0.058387,0.621075,0.441928,-0.006335,0.533649,0.372225,0.021497,0.489609,0.345692,0.037399,0.460235,0.308774,0.043399,0.671283,0.400406,0.015029,0.598406,0.411710,0.046152,0.600864,0.487602,0.063417,0.621468,0.526542,0.070411,0.711007,0.404944,0.038294,0.643913,0.419457,0.062769,0.644494,0.483935,0.064330,0.663477,0.519918,0.059252,0.739791,0.417269,0.061787,0.687786,0.425410,0.079084,0.684854,0.472626,0.080517,0.702534,0.510458,0.078364
419,1776956163.187986,0,-25.9631,-30.6506,60.6281,778.3188,7141.6823,4.5324,0.829991,0.710878,-0.000001,0.728857,0.715028,-0.019301,0.637371,0.611775,-0.009289,0.599403,0.494866,0.011851,0.618822,0.437997,0.035123,0.676809,0.405894,-0.024459,0.584110,0.319213,-0.008409,0.537132,0.281115,-0.000005,0.505754,0.232601,0.001152,0.729281,0.363705,-0.002259,0.645556,0.368140,0.021026,0.647454,0.450588,0.039141,0.671106,0.485423,0.046717,0.766793,0.369353,0.020860,0.691281,0.375405,0.036553,0.690103,0.444023,0.041805,0.711869,0.477735,0.040337,0.794905,0.386287,0.043399,0.734893,0.387549,0.053451,0.731039,0.439354,0.056789,0.750506,0.480727,0.056963
420,1776956163.272828,0,53.4027,29.8980,52.1936,775.0240,4625.4948,1.6608,0.879048,0.707636,-0.000001,0.774342,0.701857,-0.016671,0.682216,0.589074,-0.004346,0.638244,0.464126,0.019927,0.658906,0.412588,0.046735,0.730269,0.375405,-0.019764,0.632858,0.279826,0.006378,0.583080,0.243559,0.020465,0.548471,0.193864,0.024002,0.784359,0.334735,0.005757,0.691853,0.331079,0.040389,0.694728,0.414499,0.061578,0.718462,0.453480,0.068977,0.822032,0.341909,0.033575,0.740720,0.345598,0.061830,0.739534,0.414311,0.067109,0.761152,0.453763,0.062472,0.849450,0.360943,0.061064,0.789204,0.355392,0.081295,0.783981,0.405731,0.084998,0.802138,0.453715,0.083251
421,1776956163.355145,0,57.0508,1.2359,33.4467,745.4727,3672.2131,2.0059,0.910702,0.717218,-0.000001,0.799622,0.688569,-0.016727,0.709628,0.566933,0.005256,0.667796,0.445904,0.045968,0.676814,0.377717,0.091321,0.764913,0.357743,-0.031488,0.664990,0.252239,0.003834,0.612212,0.215540,0.023188,0.573272,0.163652,0.030971,0.822901,0.328648,0.007507,0.725536,0.307628,0.067397,0.720574,0.402192,0.102879,0.736592,0.456373,0.114733,0.859966,0.336470,0.049690,0.771508,0.324090,0.103754,0.766226,0.407091,0.111831,0.780285,0.454692,0.102259,0.884522,0.346309,0.091901,0.823223,0.334835,0.130518,0.810307,0.389772,0.134579,0.818027,0.443211,0.128630
422,1776956163.439344,0,67.2753,0.5645,35.0285,572.4950,2556.0952,0.8850,0.909450,0.729695,-0.000001,0.799144,0.698333,-0.015225,0.712046,0.570135,0.006201,0.672647,0.446814,0.044170,0.680189,0.388249,0.086791,0.763778,0.355145,-0.021773,0.664998,0.249057,0.012813,0.614855,0.214610,0.031613,0.577829,0.165049,0.039000,0.822704,0.324759,0.012925,0.721968,0.301974,0.065284,0.715818,0.388625,0.094368,0.730168,0.435005,0.103513,0.859682,0.334286,0.050569,0.767583,0.319270,0.095120,0.759143,0.392527,0.101255,0.770283,0.435223,0.093312,0.882524,0.347872,0.088255,0.817270,0.329671,0.119641,0.805166,0.376902,0.123149,0.812217,0.428030,0.118937
423,1776956163.526359,0,-40.7547,-3.6979,45.8322,150.0932,5945.0138,1.4047,0.882498,0.732711,-0.000001,0.770554,0.712879,-0.015807,0.676224,0.593609,-0.008220,0.634277,0.461538,0.007907,0.647471,0.402310,0.025972,0.728361,0.370570,-0.017368,0.630921,0.274776,0.000899,0.577889,0.242934,0.011401,0.543760,0.197848,0.013411,0.784612,0.329812,0.001446,0.687113,0.328968,0.021344,0.684601,0.411522,0.035896,0.706616,0.450612,0.040635,0.821632,0.337651,0.021921,0.734473,0.343862,0.033923,0.731945,0.410581,0.039768,0.752014,0.452396,0.038961,0.844361,0.360105,0.042090,0.778383,0.353344,0.050433,0.773438,0.407471,0.055288,0.789387,0.459478,0.057039
424,1776956163.604338,0,-48.3610,-25.4409,51.1114,363.7374,5132.1250,4.2113,0.825343,0.739148,-0.000001,0.717041,0.730428,-0.010068,0.626468,0.623213,0.000782,0.584913,0.502775,0.020344,0.585290,0.440872,0.041888,0.664672,0.401251,-0.018567,0.561183,0.312415,0.000345,0.513285,0.287372,0.012030,0.487392,0.249260,0.016681,0.719969,0.358758,0.000238,0.625551,0.367906,0.025122,0.619730,0.451227,0.040612,0.638975,0.492062,0.045326,0.757245,0.363214,0.021950,0.672426,0.382197,0.041889,0.665280,0.447798,0.048187,0.681194,0.489373,0.046018,0.779833,0.381564,0.043971,0.714697,0.384566,0.060385,0.706717,0.434495,0.068040,0.719530,0.483324,0.070869
425,1776956163.687820,0,-42.0168,-24.7669,52.0320,669.0711,5968.1041,2.0664,0.764552,0.756385,-0.000000,0.659195,0.759719,-0.002489,0.570573,0.673625,0.005958,0.530775,0.572751,0.017354,0.536796,0.513451,0.028798,0.580771,0.448172,0.002383,0.491877,0.377802,0.019822,0.448490,0.357524,0.027354,0.422379,0.326805,0.029137,0.634191,0.402718,0.012111,0.560471,0.424624,0.030066,0.559912,0.498970,0.035417,0.578772,0.533605,0.035138,0.677044,0.406678,0.024527,0.609681,0.439095,0.038827,0.606541,0.499551,0.041066,0.622948,0.537202,0.038631,0.706389,0.425694,0.037482,0.653049,0.434966,0.053625,0.650398,0.481217,0.063296,0.665193,0.523222,0.068683
426,1776956163.773968,1,29.9967,-9.3196,46.8222,963.2808,3059.4411,1.3364,0.699011,0.807127,-0.000000,0.594114,0.802653,0.003407,0.510827,0.725401,0.009332,0.484476,0.631494,0.015648,0.499862,0.568255,0.020626,0.507891,0.532694,0.005385,0.441123,0.475033,0.019245,0.407135,0.451529,0.022883,0.381931,0.425868,0.021490,0.557507,0.478188,0.008731,0.504829,0.512556,0.026335,0.505191,0.579207,0.028819,0.518896,0.614305,0.025313,0.604190,0.474477,0.014899,0.553302,0.517036,0.031856,0.551573,0.568632,0.035286,0.564864,0.604111,0.031670,0.640013,0.490182,0.021440,0.598432,0.512511,0.040064,0.595750,0.554319,0.052129,0.608481,0.593108,0.058204
427,1776956163.853901,1,-101.0105,-15.0640,41.7024,948.8263,1055.4890,2.9315,0.648938,0.832297,-0.000000,0.552877,0.820829,0.004257,0.476565,0.732868,0.025052,0.442273,0.646617,0.051589,0.436428,0.580054,0.077240,0.471682,0.569764,0.019176,0.412706,0.502459,0.062318,0.385413,0.474469,0.086186,0.359890,0.442486,0.097202,0.519468,0.522661,0.038733,0.465888,0.549234,0.090693,0.457652,0.611512,0.107164,0.460300,0.651721,0.108922,0.562714,0.521226,0.062285,0.508217,0.566106,0.108145,0.503781,0.625726,0.108759,0.511279,0.664926,0.097694,0.593005,0.525933,0.087478,0.547658,0.556978,0.123525,0.540999,0.604093,0.131205,0.548429,0.647088,0.130448
428,1776956163.941633,1,135.9494,46.0776,81.9267,724.7604,782.6311,3.8898,0.644510,0.826598,-0.000000,0.544244,0.811901,0.018290,0.467125,0.731724,0.049669,0.433429,0.657986,0.085681,0.431300,0.595625,0.121228,0.459909,0.577834,0.042609,0.407874,0.518444,0.092284,0.383411,0.501085,0.117719,0.360647,0.475445,0.129267,0.508129,0.536866,0.058746,0.461182,0.558860,0.123011,0.462139,0.623382,0.142750,0.470162,0.659363,0.144743,0.552864,0.532521,0.078589,0.500790,0.562595,0.135638,0.506100,0.625248,0.133325,0.520597,0.660041,0.117128,0.585695,0.529739,0.100780,0.543236,0.559994,0.142136,0.542612,0.610236,0.145051,0.555866,0.653355,0.138871
429,1776956164.022191,1,-129.0133,-21.7491,95.6491,430.3934,1165.2227,1.6737,0.641994,0.812942,-0.000000,0.544666,0.798550,0.023734,0.475168,0.718692,0.058769,0.445233,0.649079,0.101389,0.440747,0.587620,0.143868,0.460459,0.579107,0.033279,0.409096,0.513209,0.084022,0.381433,0.488721,0.110731,0.355983,0.461915,0.124733,0.510970,0.541923,0.054223,0.467874,0.555843,0.131524,0.473116,0.623135,0.161636,0.479177,0.664911,0.168861,0.555896,0.536481,0.079801,0.506219,0.564649,0.149434,0.520136,0.632633,0.145861,0.536763,0.669697,0.125731,0.586669,0.526084,0.108965,0.549987,0.562070,0.158198,0.554694,0.607529,0.157172,0.569323,0.646993,0.145645
430,1776956164.104669,1,119.5683,22.3929,109.4626,130.3599,1239.5650,2.2793,0.644910,0.799183,-0.000000,0.548892,0.789967,0.022459,0.480886,0.716425,0.058053,0.450589,0.647155,0.102822,0.445060,0.588516,0.147898,0.464761,0.571657,0.027770,0.411271,0.505021,0.075822,0.382098,0.477756,0.100156,0.356800,0.448717,0.112959,0.514818,0.534356,0.052357,0.468494,0.545046,0.132273,0.475150,0.612943,0.166838,0.482971,0.654243,0.176261,0.558661,0.531135,0.081339,0.508221,0.557832,0.152437,0.520849,0.624077,0.151898,0.538480,0.660344,0.133365,0.589079,0.522007,0.113884,0.553381,0.557163,0.162594,0.556773,0.601327,0.161605,0.570738,0.640388,0.149951
431,1776956164.188840,1,126.9674,56.9945,119.2461,129.3787,941.7513,2.8448,0.648296,0.791447,-0.000000,0.551298,0.781393,0.025525,0.486446,0.708875,0.061818,0.458907,0.638588,0.106783,0.451899,0.580884,0.151706,0.469290,0.563863,0.029102,0.416660,0.499702,0.078552,0.387009,0.472089,0.104995,0.362397,0.444529,0.119707,0.520388,0.529433,0.053007,0.474438,0.533902,0.135360,0.481357,0.602703,0.173229,0.489524,0.644611,0.184940,0.565825,0.526232,0.081399,0.515449,0.545948,0.153427,0.528609,0.615348,0.153319,0.546711,0.652379,0.135027,0.596983,0.515105,0.113857,0.560990,0.546915,0.162344,0.564783,0.593484,0.160818,0.579464,0.632007,0.148782
432,1776956164.271644,1,-97.2293,-58.2947,118.4189,85.4511,216.1346,1.7931,0.651477,0.780733,-0.000001,0.554372,0.774742,0.024058,0.491614,0.704310,0.056775,0.465757,0.635632,0.099444,0.455426,0.578749,0.141186,0.472082,0.562140,0.010899,0.421330,0.495648,0.054624,0.391146,0.465897,0.077970,0.366516,0.437402,0.090783,0.523030,0.530456,0.036816,0.481332,0.533661,0.116640,0.491638,0.605783,0.155360,0.499604,0.647896,0.166358,0.569199,0.525576,0.068383,0.524560,0.543801,0.141117,0.542132,0.614472,0.142598,0.560983,0.652227,0.123305,0.599117,0.512296,0.104119,0.568837,0.545042,0.151679,0.575051,0.593942,0.149247,0.589740,0.632042,0.135465
433,1776956164.354893,1,102.3689,57.8456,113.1242,98.1282,497.1508,1.2751,0.655287,0.782074,-0.000000,0.556072,0.774847,0.025099,0.492282,0.699317,0.058263,0.467591,0.628629,0.100682,0.456593,0.568884,0.141471,0.475858,0.561947,0.016169,0.423849,0.496047,0.061426,0.391664,0.464993,0.084368,0.366719,0.435780,0.096849,0.526552,0.531088,0.041940,0.483392,0.534458,0.124049,0.493652,0.606669,0.162532,0.501836,0.651151,0.173364,0.572379,0.527237,0.073096,0.526643,0.546525,0.148536,0.544956,0.618924,0.149291,0.564793,0.658550,0.129061,0.602327,0.514546,0.108371,0.571654,0.549110,0.158871,0.577640,0.600545,0.156540,0.592850,0.641061,0.142281
434,1776956164.435502,1,97.2052,-5.5908,84.2087,32.5250,345.0918,1.0864,0.651837,0.783949,-0.000000,0.554850,0.775399,0.023238,0.491219,0.699981,0.056313,0.465921,0.631086,0.098912,0.454550,0.571657,0.140186,0.473436,0.563882,0.015025,0.422547,0.498380,0.058432,0.391563,0.468381,0.079206,0.365555,0.439457,0.089668,0.524342,0.531080,0.040594,0.483907,0.538747,0.118134,0.491964,0.608701,0.152232,0.497745,0.651624,0.159976,0.570134,0.525024,0.071507,0.524811,0.548122,0.143593,0.541294,0.618326,0.143176,0.559428,0.656659,0.122515,0.599770,0.510796,0.106333,0.567649,0.546855,0.154036,0.572217,0.598418,0.151192,0.586352,0.639036,0.137016
435,1776956164.522791,1,-113.3190,-60.0716,105.5015,89.3187,698.0854,1.5693,0.650032,0.787053,-0.000000,0.553561,0.781123,0.022987,0.488453,0.707801,0.059803,0.463046,0.639968,0.105581,0.456093,0.582633,0.151128,0.472449,0.565924,0.029010,0.418939,0.500680,0.075355,0.388909,0.473502,0.096232,0.363195,0.444471,0.106185,0.522738,0.528754,0.053587,0.481714,0.540503,0.131372,0.487903,0.608354,0.161932,0.494553,0.650101,0.168082,0.567806,0.523595,0.082552,0.522914,0.551384,0.151934,0.535507,0.619593,0.148737,0.552617,0.656892,0.128281,0.599113,0.511859,0.115228,0.565347,0.548738,0.160665,0.568435,0.599052,0.157463,0.582501,0.640738,0.144595
436,1776956164.603272,1,-100.4670,-0.8094,99.8326,20.1776,513.7190,0.3210,0.649270,0.787041,-0.000000,0.552585,0.778158,0.024407,0.489024,0.702954,0.058876,0.464592,0.634175,0.101909,0.456761,0.575938,0.144051,0.472436,0.566127,0.022379,0.419352,0.501829,0.065098,0.388840,0.472809,0.084400,0.363496,0.441658,0.093887,0.522513,0.531328,0.045826,0.482666,0.542439,0.121118,0.491566,0.612961,0.152517,0.499377,0.655365,0.159495,0.567793,0.525205,0.074027,0.524224,0.551442,0.142684,0.540043,0.621649,0.139611,0.557823,0.659203,0.118855,0.597669,0.511897,0.106173,0.567047,0.548157,0.151744,0.571662,0.598914,0.147850,0.585402,0.638998,0.133979
437,1776956164.687710,1,-91.5648,-48.4834,99.0045,71.4137,1769.8887,0.7981,0.649578,0.785348,-0.000000,0.552841,0.775947,0.025518,0.490883,0.700460,0.060038,0.467340,0.634594,0.103574,0.457992,0.577180,0.145980,0.472448,0.564033,0.018620,0.420082,0.498408,0.059817,0.388415,0.467052,0.077840,0.363153,0.434547,0.086863,0.523192,0.532792,0.043436,0.484691,0.540788,0.120578,0.493895,0.612951,0.153733,0.500928,0.656190,0.161222,0.568991,0.528383,0.073372,0.527095,0.549729,0.144894,0.543157,0.620903,0.143314,0.560769,0.659160,0.122556,0.598535,0.515777,0.107401,0.569957,0.549022,0.154939,0.574494,0.599784,0.151610,0.588039,0.640003,0.137545
438,1776956164.775818,1,88.1587,-2.2616,95.5619,9.0179,1635.1123,1.0466,0.651850,0.783317,-0.000001,0.554749,0.777550,0.025734,0.491975,0.703348,0.059549,0.467861,0.635459,0.102682,0.459988,0.576599,0.144604,0.474799,0.565329,0.014788,0.422216,0.498729,0.054858,0.390367,0.466840,0.072852,0.365037,0.435277,0.082127,0.525054,0.532481,0.040228,0.484597,0.537176,0.118981,0.492814,0.607726,0.155258,0.499065,0.650543,0.164372,0.570507,0.527349,0.070891,0.527071,0.546332,0.144442,0.542788,0.616779,0.145848,0.560842,0.655049,0.126434,0.599918,0.515193,0.105560,0.570521,0.546112,0.154811,0.574466,0.597272,0.153251,0.588044,0.637881,0.139959
439,1776956164.856744,1,92.4453,51.4411,94.3659,84.9377,484.2925,0.2716,0.649586,0.781226,-0.000000,0.553752,0.774253,0.025316,0.491713,0.701717,0.059026,0.467993,0.635423,0.101578,0.459621,0.579077,0.142760,0.474103,0.563829,0.017558,0.420893,0.496566,0.058394,0.388363,0.464515,0.076808,0.363292,0.432030,0.086272,0.524435,0.533918,0.042092,0.485146,0.538921,0.119666,0.494661,0.611019,0.154200,0.501497,0.653114,0.162701,0.569801,0.528931,0.071581,0.527625,0.548905,0.144162,0.544992,0.621156,0.143670,0.562628,0.659277,0.123334,0.598660,0.515729,0.104963,0.570101,0.549489,0.153450,0.575448,0.601010,0.150356,0.589262,0.641159,0.136162
440,1776956164.940532,1,90.4995,47.7416,91.3625,65.2835,732.5663,0.5064,0.650646,0.779444,-0.000000,0.553048,0.776337,0.025059,0.490328,0.704251,0.059338,0.467318,0.637756,0.102930,0.461250,0.577704,0.145078,0.472602,0.564919,0.017654,0.421435,0.498845,0.058377,0.389386,0.466689,0.075676,0.364002,0.434919,0.084281,0.523602,0.534417,0.043429,0.483781,0.537950,0.123341,0.492098,0.607220,0.158703,0.498068,0.648259,0.166890,0.569176,0.529699,0.074112,0.526472,0.547187,0.148571,0.542643,0.618623,0.149002,0.560606,0.656210,0.128663,0.598670,0.517247,0.108647,0.569013,0.547544,0.158389,0.573310,0.599572,0.156444,0.587152,0.640714,0.142655
441,1776956165.024214,1,82.1988,43.4409,72.0385,70.7237,1917.0856,0.4078,0.648310,0.778111,-0.000001,0.552635,0.773107,0.026053,0.490928,0.701257,0.059979,0.468421,0.636039,0.103160,0.459968,0.582339,0.144606,0.472298,0.565967,0.013961,0.421296,0.496987,0.052263,0.387811,0.462723,0.068551,0.361391,0.430745,0.076995,0.523101,0.536327,0.039228,0.482772,0.539613,0.117485,0.492958,0.613718,0.153623,0.500578,0.658581,0.162817,0.569021,0.531198,0.069531,0.525654,0.548695,0.142479,0.543564,0.622057,0.142569,0.562298,0.660597,0.122260,0.598007,0.516812,0.103967,0.569401,0.549578,0.152346,0.575228,0.602035,0.149324,0.590210,0.642116,0.134920
442,1776956165.106987,1,-79.6285,-41.9468,67.2698,51.4933,1912.4813,0.6924,0.648544,0.776410,-0.000000,0.552620,0.774380,0.024836,0.490654,0.704282,0.057368,0.467746,0.638870,0.098974,0.460784,0.582474,0.138980,0.472609,0.567253,0.013175,0.422519,0.499635,0.050492,0.389504,0.466151,0.066184,0.363587,0.435130,0.074115,0.523092,0.535819,0.038108,0.483093,0.541280,0.116292,0.492501,0.612894,0.153241,0.498780,0.653958,0.162762,0.568636,0.529493,0.067766,0.525059,0.550237,0.141478,0.542140,0.622615,0.143967,0.560678,0.659907,0.124952,0.597927,0.515949,0.101051,0.568677,0.548470,0.150121,0.573432,0.600546,0.148743,0.587825,0.640913,0.135399
443,1776956165.191478,1,89.2491,-0.7991,67.3795,5.5806,1312.4983,1.2695,0.651507,0.777349,-0.000001,0.554618,0.774772,0.027227,0.492116,0.705312,0.061165,0.467987,0.640616,0.104048,0.460404,0.587893,0.145283,0.474647,0.565473,0.015880,0.423843,0.497446,0.056182,0.389926,0.463768,0.074019,0.364073,0.432815,0.083206,0.524804,0.534459,0.040673,0.483234,0.539918,0.121959,0.494314,0.614003,0.160207,0.502888,0.656798,0.170351,0.570426,0.529681,0.070636,0.526324,0.548628,0.146521,0.543561,0.621168,0.148888,0.562788,0.659300,0.129366,0.599872,0.517295,0.104596,0.570615,0.551050,0.154903,0.576022,0.602360,0.153217,0.591081,0.642042,0.139406
444,1776956165.274410,1,96.1575,1.4145,67.8076,8.0141,942.3277,1.4619,0.654000,0.781126,-0.000001,0.556317,0.777008,0.025641,0.492864,0.702747,0.060893,0.468846,0.635300,0.105568,0.461885,0.579877,0.148735,0.475296,0.564909,0.018603,0.425403,0.497006,0.061452,0.391882,0.465272,0.080923,0.365572,0.435906,0.090954,0.525873,0.533855,0.044156,0.484729,0.540474,0.126042,0.495303,0.613231,0.162887,0.502746,0.656117,0.172343,0.571904,0.529734,0.074695,0.527791,0.551986,0.149888,0.546799,0.625135,0.149337,0.566507,0.663447,0.128278,0.601802,0.516874,0.109225,0.572069,0.553672,0.157904,0.579502,0.605138,0.153928,0.595734,0.644558,0.138881
